ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	1	1	0.632	0.632	1	1	1	0.742	24.82
345	h0	1.0	1	1	0.667	0.667	1	1	1	0.769	31.58
346	h0	1.0	1	1	0.667	0.667	1	1	1	0.769	34.21
347	h0	0.588	1	1	0.947	0.947	1	1	1	0.742	29.03
348	h0	0.625	1	1	1.0	1.0	1	1	1	0.769	36.96
349	h0	0.625	1	1	1.0	1.0	1	1	1	0.769	36.96
350	h0	0.941	1	1	0.947	0.632	1	1	1	0.742	34.1
351	h0	1.0	1	1	1.0	0.667	1	1	1	0.769	43.39
352	h0	1.0	1	1	1.0	0.667	1	1	1	0.769	43.39
353	h0	0.706	1	1	0.632	0.947	1	1	1	0.742	30.22
354	h0	0.75	1	1	0.667	1.0	1	1	1	0.769	38.47
355	h0	0.632	1	1	0.667	1.0	1	1	1	0.769	32.42
392	h0	0.941	1	1	0.632	0.632	1	1	1	0.964	26.88
393	h0	1.0	1	1	0.667	0.667	1	1	1	0.923	31.58
394	h0	1.0	1	1	0.667	0.667	1	1	1	0.923	31.58
395	h0	1.0	1	1	0.667	0.737	1	1	1	0.923	34.89
396	h0	0.588	1	1	0.947	0.737	1	1	1	0.89	27.1
397	h0	0.625	1	1	1.0	0.778	1	1	1	0.923	34.51
398	h0	0.625	1	1	1.0	0.778	1	1	1	0.923	34.51
399	h0	0.625	1	1	1.0	0.713	1	1	1	0.923	31.63
400	h0	0.706	1	1	0.655	0.895	1	1	1	0.604	16.47
401	h0	1.0	1	1	0.889	1.0	1	1	1	0.769	52.57
402	h0	1.0	1	1	0.889	1.0	1	1	1	0.769	52.57
403	h0	1.0	1	1	0.889	1.0	1	1	1	0.769	52.57
404	h0	0.574	1	1	0.626	0.526	1	1	1	0.643	9.61
405	h0	0.75	1	1	0.667	0.556	1	1	1	0.769	19.74
406	h0	0.75	1	1	0.667	0.556	1	1	1	0.769	19.74
407	h0	0.75	1	1	0.667	0.556	1	1	1	0.769	19.74
408	h0	0.669	1	1	0.947	0.737	1	1	1	0.635	24.34
409	h0	0.875	1	1	1.0	0.778	1	1	1	0.769	52.35
410	h0	0.875	1	1	1.0	0.778	1	1	1	0.769	52.35
411	h0	0.875	1	1	1.0	0.778	1	1	1	0.769	52.35
412	h0	0.721	1	1	0.632	1.0	1	1	1	0.695	22.96
413	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	41.77
414	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	41.77
415	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	41.77
416	h0	0.412	1	1	0.737	0.433	1	1	1	0.714	6.19
417	h0	0.875	1	1	1.0	0.556	1	1	1	1.0	37.41
418	h0	0.875	1	1	1.0	0.556	1	1	1	1.0	37.41
419	h0	0.875	1	1	1.0	0.556	1	1	1	1.0	37.41
420	h0	0.941	1	1	0.842	0.737	1	1	1	0.742	32.15
421	h0	1.0	1	1	0.889	0.778	1	1	1	0.769	40.9
422	h0	1.0	1	1	0.889	0.778	1	1	1	0.769	40.9
423	h0	1.0	1	1	0.889	0.778	1	1	1	0.769	40.9
424	h0	0.706	1	1	0.632	0.842	1	1	1	0.742	20.68
425	h0	0.75	1	1	0.667	0.889	1	1	1	0.769	26.3
426	h0	0.75	1	1	0.667	0.889	1	1	1	0.769	26.3
427	h0	0.75	1	1	0.667	0.889	1	1	1	0.769	26.3
448	h0	0.941	1	1	0.632	0.947	1	1	1	0.742	31.01
449	h0	1.0	1	1	0.667	1.0	1	1	1	0.769	39.44
450	h0	1.0	1	1	0.667	1.0	1	1	1	0.769	39.44
451	h0	1.0	1	1	0.667	1.0	1	1	1	0.769	39.44
452	h0	1.0	1	1	0.667	1.0	1	1	1	0.769	39.44
453	h0	0.0	1	1	0.842	0.421	1	1	1	0.214	0.0
454	h0	0.574	1	1	0.889	0.76	1	1	1	0.769	22.61
455	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
456	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
457	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
458	h0	0.824	1	1	0.632	0.947	1	1	1	0.923	25.99
459	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	37.97
460	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	37.97
461	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	37.97
462	h0	0.875	1	1	0.667	1.0	1	1	1	0.846	37.97
463	h0	0.706	1	1	0.842	0.737	1	1	1	0.742	24.12
464	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
465	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
466	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
467	h0	0.75	1	1	0.889	0.778	1	1	1	0.769	30.68
812	h1	0.882	1	1	0.696	0.632	1	1	1	0.742	27.75
813	h1	1.0	1	1	0.76	0.667	1	1	1	0.769	38.98
814	h1	1.0	1	1	0.667	0.667	1	1	1	0.769	34.21
815	h1	0.551	1	1	0.895	0.947	1	1	1	0.714	27.21
816	h1	0.625	1	1	1.0	1.0	1	1	1	0.769	40.66
817	h1	0.625	1	1	1.0	1.0	1	1	1	0.769	40.66
818	h1	0.882	1	1	0.895	0.632	1	1	1	0.714	29.07
