ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	1	1	1	0.632	0.95	1	0.72	1	36.2
345	h0	1.0	1	1	1	0.667	1.0	1	0.75	1	46.17
346	h0	1.0	1	1	1	0.667	1.0	1	0.75	1	50.03
347	h0	0.588	1	1	1	0.947	0.633	1	0.72	1	18.83
348	h0	0.625	1	1	1	1.0	0.778	1	0.75	1	28.04
349	h0	0.625	1	1	1	1.0	0.778	1	0.75	1	28.04
350	h0	0.941	1	1	1	0.632	0.844	1	0.72	1	29.49
351	h0	1.0	1	1	1	0.667	0.889	1	0.75	1	37.62
352	h0	1.0	1	1	1	0.667	0.889	1	0.75	1	37.62
353	h0	0.706	1	1	1	0.947	0.844	1	0.72	1	39.17
354	h0	0.75	1	1	1	1.0	0.889	1	0.75	1	50.01
355	h0	0.632	1	1	1	1.0	0.889	1	0.75	1	42.14
392	h0	0.941	1	1	1	0.632	0.633	1	0.72	1	20.11
393	h0	1.0	1	1	1	0.667	0.667	1	0.75	1	25.66
394	h0	1.0	1	1	1	0.667	0.667	1	0.75	1	25.66
395	h0	1.0	1	1	1	0.737	0.667	1	0.75	1	28.35
396	h0	0.588	1	1	1	0.737	0.95	1	0.96	1	29.33
397	h0	0.625	1	1	1	0.778	1.0	1	1.0	1	37.39
398	h0	0.625	1	1	1	0.778	1.0	1	1.0	1	37.39
399	h0	0.625	1	1	1	0.713	1.0	1	1.0	1	34.27
400	h0	0.706	1	1	1	0.895	0.622	1	0.63	1	16.32
401	h0	1.0	1	1	1	1.0	0.778	1	0.75	1	44.87
402	h0	1.0	1	1	1	1.0	0.778	1	0.75	1	44.87
403	h0	1.0	1	1	1	1.0	0.778	1	0.75	1	44.87
404	h0	0.574	1	1	1	0.526	0.667	1	0.7	1	11.15
405	h0	0.75	1	1	1	0.556	0.667	1	0.833	1	21.38
406	h0	0.75	1	1	1	0.556	0.667	1	0.833	1	21.38
407	h0	0.75	1	1	1	0.556	0.667	1	0.833	1	21.38
408	h0	0.669	1	1	1	0.737	1.0	1	0.84	1	34.0
409	h0	0.875	1	1	1	0.778	1.0	1	1.0	1	68.08
410	h0	0.875	1	1	1	0.778	1.0	1	1.0	1	68.08
411	h0	0.875	1	1	1	0.778	1.0	1	1.0	1	68.08
412	h0	0.721	1	1	1	1.0	0.656	1	0.66	1	22.63
413	h0	0.875	1	1	1	1.0	0.667	1	0.75	1	37.03
414	h0	0.875	1	1	1	1.0	0.667	1	0.75	1	37.03
415	h0	0.875	1	1	1	1.0	0.667	1	0.75	1	37.03
416	h0	0.412	1	1	1	0.433	0.8	1	0.59	1	5.55
417	h0	0.875	1	1	1	0.556	1.0	1	0.75	1	28.06
418	h0	0.875	1	1	1	0.556	1.0	1	0.75	1	28.06
419	h0	0.875	1	1	1	0.556	1.0	1	0.75	1	28.06
420	h0	0.941	1	1	1	0.737	0.95	1	0.88	1	43.02
421	h0	1.0	1	1	1	0.778	1.0	1	0.917	1	54.86
422	h0	1.0	1	1	1	0.778	1.0	1	0.917	1	54.86
423	h0	1.0	1	1	1	0.778	1.0	1	0.917	1	54.86
424	h0	0.706	1	1	1	0.842	0.633	1	0.72	1	20.1
425	h0	0.75	1	1	1	0.889	0.667	1	0.75	1	25.65
426	h0	0.75	1	1	1	0.889	0.667	1	0.75	1	25.65
427	h0	0.75	1	1	1	0.889	0.667	1	0.75	1	25.65
448	h0	0.941	1	1	1	0.947	0.633	1	0.8	1	33.48
449	h0	1.0	1	1	1	1.0	0.667	1	0.833	1	42.73
450	h0	1.0	1	1	1	1.0	0.667	1	0.833	1	42.73
451	h0	1.0	1	1	1	1.0	0.667	1	0.833	1	42.73
452	h0	1.0	1	1	1	1.0	0.667	1	0.833	1	42.73
453	h0	0.0	1	1	1	0.421	0.95	1	0.28	1	0.0
454	h0	0.574	1	1	1	0.76	1.0	1	0.75	1	24.8
455	h0	0.75	1	1	1	0.778	1.0	1	0.75	1	33.65
456	h0	0.75	1	1	1	0.778	1.0	1	0.75	1	33.65
457	h0	0.75	1	1	1	0.778	1.0	1	0.75	1	33.65
458	h0	0.824	1	1	1	0.947	0.844	1	0.323	1	12.15
459	h0	0.875	1	1	1	1.0	0.889	1	0.75	1	44.86
460	h0	0.875	1	1	1	1.0	0.889	1	0.75	1	44.86
461	h0	0.875	1	1	1	1.0	0.889	1	0.75	1	44.86
462	h0	0.875	1	1	1	1.0	0.889	1	0.75	1	44.86
463	h0	0.706	1	1	1	0.737	0.633	1	0.88	1	21.51
464	h0	0.75	1	1	1	0.778	0.667	1	0.917	1	27.44
465	h0	0.75	1	1	1	0.778	0.667	1	0.917	1	27.44
466	h0	0.75	1	1	1	0.778	0.667	1	0.917	1	27.44
467	h0	0.75	1	1	1	0.778	0.667	1	0.917	1	27.44
812	h1	0.882	1	1	1	0.632	0.9	1	0.72	1	34.82
813	h1	1.0	1	1	1	0.667	1.0	1	0.75	1	50.03
814	h1	1.0	1	1	1	0.667	1.0	1	0.75	1	50.03
815	h1	0.551	1	1	1	0.947	0.7	1	0.72	1	21.46
816	h1	0.625	1	1	1	1.0	0.778	1	0.75	1	30.85
817	h1	0.625	1	1	1	1.0	0.778	1	0.75	1	30.85
