Configurations	Weights(%)
0.3.5.6.7.9	-2.84
0.3.5.6.8.9	-2.79
0.3.5.7.8.9	-3.0
0.3.6.7.8.9	0.0
0.4.5.6.7.8	-3.1
0.4.5.6.7.9	-2.42
0.4.5.6.8.9	-2.39
0.4.5.7.8.9	-2.54
0.4.6.7.8.9	0.0
0.5.6.7.8.9	-2.58
1.2.3.4.6.7	0.0
1.2.3.4.6.8	0.0
1.2.3.4.6.9	0.0
1.2.3.4.7.8	0.0
1.2.3.4.7.9	0.0
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-2.59
1.2.3.5.6.8	-2.53
1.2.3.5.6.9	-2.73
1.2.3.5.7.8	-2.69
1.2.3.5.7.9	-2.88
1.2.3.5.8.9	-2.89
1.2.3.6.7.8	0.0
1.2.3.6.7.9	0.0
1.2.3.6.8.9	0.0
1.2.3.7.8.9	0.0
1.2.4.5.6.7	-2.76
1.2.4.5.6.8	-2.79
1.2.4.5.6.9	-2.47
1.2.4.5.7.8	-3.02
1.2.4.5.7.9	-2.58
1.2.4.5.8.9	-2.6
1.2.4.6.7.8	0.0
1.2.4.6.7.9	0.0
1.2.4.6.8.9	0.0
1.2.4.7.8.9	0.0
1.2.5.6.7.8	-2.93
1.2.5.6.7.9	-2.53
1.2.5.6.8.9	-2.54
1.2.5.7.8.9	-2.67
1.2.6.7.8.9	0.0
1.3.4.5.6.7	-2.71
1.3.4.5.6.8	-2.45
1.3.4.5.6.9	-2.43
1.3.4.5.7.8	-2.64
1.3.4.5.7.9	-2.56
1.3.4.5.8.9	-2.56
1.3.4.6.7.8	0.0
1.3.4.6.7.9	0.0
1.3.4.6.8.9	0.0
1.3.4.7.8.9	0.0
1.3.5.6.7.8	-2.63
1.3.5.6.7.9	-2.55
1.3.5.6.8.9	-2.54
1.3.5.7.8.9	-2.68
1.3.6.7.8.9	0.0
1.4.5.6.7.8	-2.91
1.4.5.6.7.9	-2.33
1.4.5.6.8.9	-2.34
1.4.5.7.8.9	-2.45
1.4.6.7.8.9	0.0
1.5.6.7.8.9	-2.38
2.3.4.5.6.8	-2.95
2.3.4.5.6.9	-2.71
2.3.4.5.7.8	-3.16
2.3.4.5.7.9	-2.87
2.3.4.6.7.8	0.0
2.3.4.6.7.9	0.0
2.3.4.6.8.9	0.0
2.3.4.7.8.9	0.0
2.3.5.6.7.8	-3.23
2.3.5.6.7.9	-2.93
2.3.5.6.8.9	-2.91
2.3.5.7.8.9	-3.1
2.4.5.6.7.8	-3.43
2.4.5.6.7.9	-2.52
2.4.5.6.8.9	-2.52
2.4.5.7.8.9	-2.65
2.4.6.7.8.9	0.0
2.5.6.7.8.9	-2.67
3.4.5.6.7.8	-3.02
3.4.5.6.7.9	-2.5
3.4.5.6.8.9	-2.49
3.4.5.7.8.9	-2.64
3.4.6.7.8.9	0.0
3.5.6.7.8.9	-2.68
