Configurations	Weights(%)
0.1.2.3.4.6.7	0.0
0.1.2.3.4.6.8	0.0
0.1.2.3.4.6.9	0.0
0.1.2.3.4.7.8	0.0
0.1.2.3.4.7.9	0.0
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-2.26
0.1.2.3.5.6.8	-2.08
0.1.2.3.5.6.9	-2.25
0.1.2.3.5.7.8	-2.2
0.1.2.3.5.7.9	-2.4
0.1.2.3.5.8.9	-2.38
0.1.2.3.6.7.8	0.0
0.1.2.3.6.7.9	0.0
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	0.0
0.1.2.4.5.6.7	-2.35
0.1.2.4.5.6.8	-2.21
0.1.2.4.5.6.9	-1.98
0.1.2.4.5.7.8	-2.38
0.1.2.4.5.7.9	-2.08
0.1.2.4.5.8.9	-2.08
0.1.2.4.6.7.8	0.0
0.1.2.4.6.7.9	0.0
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	-2.39
0.1.2.5.6.7.9	-2.08
0.1.2.5.6.8.9	-2.07
0.1.2.5.7.8.9	-2.19
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-2.31
0.1.3.4.5.6.8	-1.98
0.1.3.4.5.6.9	-1.98
0.1.3.4.5.7.8	-2.12
0.1.3.4.5.7.9	-2.1
0.1.3.4.5.8.9	-2.08
0.1.3.4.6.7.8	0.0
0.1.3.4.6.7.9	0.0
0.1.3.4.6.8.9	0.0
0.1.3.4.7.8.9	0.0
0.1.3.5.6.7.8	-2.19
0.1.3.5.6.7.9	-2.13
0.1.3.5.6.8.9	-2.1
0.1.3.5.7.8.9	-2.24
0.1.3.6.7.8.9	0.0
0.1.4.5.6.7.8	-2.33
0.1.4.5.6.7.9	-1.88
0.1.4.5.6.8.9	-1.88
0.1.4.5.7.8.9	-1.98
0.1.4.6.7.8.9	0.0
0.1.5.6.7.8.9	-1.96
0.2.3.4.5.6.7	-2.36
0.2.3.4.5.6.8	-2.36
0.2.3.4.5.6.9	-2.22
0.2.3.4.5.7.8	-2.51
0.2.3.4.5.7.9	-2.37
0.2.3.4.5.8.9	-2.35
0.2.3.4.6.7.8	0.0
0.2.3.4.6.7.9	0.0
0.2.3.4.6.8.9	0.0
0.2.3.4.7.8.9	0.0
0.2.3.5.6.7.8	-2.68
0.2.3.5.6.7.9	-2.45
0.2.3.5.6.8.9	-2.41
0.2.3.5.7.8.9	-2.59
0.2.3.6.7.8.9	0.0
0.2.4.5.6.7.8	-2.71
0.2.4.5.6.7.9	-2.05
0.2.4.5.6.8.9	-2.04
0.2.4.5.7.8.9	-2.16
0.2.4.6.7.8.9	0.0
0.2.5.6.7.8.9	-2.21
0.3.4.5.6.7.8	-2.43
0.3.4.5.6.7.9	-2.07
0.3.4.5.6.8.9	-2.04
0.3.4.5.7.8.9	-2.18
0.3.4.6.7.8.9	0.0
0.3.5.6.7.8.9	-2.25
0.4.5.6.7.8.9	-1.91
1.2.3.4.5.6.7	-2.12
1.2.3.4.5.6.8	-2.13
1.2.3.4.5.6.9	-2.05
1.2.3.4.5.7.8	-2.29
1.2.3.4.5.7.9	-2.16
1.2.3.4.5.8.9	-2.16
1.2.3.4.6.7.8	0.0
1.2.3.4.6.7.9	0.0
1.2.3.4.6.8.9	0.0
1.2.3.4.7.8.9	0.0
1.2.3.5.6.7.8	-2.32
1.2.3.5.6.7.9	-2.16
1.2.3.5.6.8.9	-2.16
1.2.3.5.7.8.9	-2.28
1.2.3.6.7.8.9	0.0
1.2.4.5.6.7.8	-2.51
1.2.4.5.6.7.9	-1.94
1.2.4.5.6.8.9	-1.95
1.2.4.5.7.8.9	-2.04
1.2.4.6.7.8.9	0.0
1.2.5.6.7.8.9	-2.0
1.3.4.5.6.7.8	-2.22
1.3.4.5.6.7.9	-1.93
1.3.4.5.6.8.9	-1.92
1.3.4.5.7.8.9	-2.02
1.3.4.6.7.8.9	0.0
1.3.5.6.7.8.9	-2.02
1.4.5.6.7.8.9	-1.84
2.3.4.5.6.7.8	-2.68
2.3.4.5.6.7.9	-2.15
2.3.4.5.6.8.9	-2.14
2.3.4.5.7.8.9	-2.27
2.3.4.6.7.8.9	0.0
2.3.5.6.7.8.9	-2.32
2.4.5.6.7.8.9	-1.99
3.4.5.6.7.8.9	-1.98
