ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	1	0.573	0.435	0.958	0.96	1	0.214	0.733	0.188	0.0
345	h0	1	0.655	0.455	1.0	1.0	1	0.214	0.733	0.188	0.0
346	h0	1	0.668	0.375	0.708	0.6	1	0.214	0.75	0.123	0.0
347	h0	1	0.955	0.696	0.784	0.8	1	0.786	0.8	0.812	18.62
348	h0	1	0.95	0.727	0.818	0.833	1	0.786	0.8	0.812	21.02
349	h0	1	0.859	0.601	0.58	0.833	1	0.786	0.75	0.534	4.2
350	h0	1	0.668	0.696	0.871	0.72	1	0.786	0.8	0.75	12.03
351	h0	1	0.7	0.783	0.909	0.75	1	0.786	0.8	0.688	14.14
352	h0	1	0.668	0.676	0.644	0.517	1	0.786	0.75	0.493	2.34
353	h0	1	0.477	0.957	0.0	0.48	1	0.714	0.0	0.0	0.0
354	h0	1	0.5	1.0	0.0	0.5	1	0.714	0.0	0.0	0.0
355	h0	1	0.477	0.826	0.0	0.3	1	0.714	0.0	0.0	0.0
392	h0	1	0.955	0.957	0.697	0.72	1	0.786	0.8	0.812	19.02
393	h0	1	1.0	1.0	0.727	0.75	1	0.786	0.8	0.812	22.61
394	h0	1	1.0	1.0	0.621	0.75	1	0.786	0.75	0.705	10.08
395	h0	1	1.0	1.0	0.364	0.66	1	0.251	0.0	0.271	0.0
396	h0	1	0.668	0.696	0.697	0.72	1	0.786	0.867	0.812	10.48
397	h0	1	0.7	0.727	0.727	0.75	1	0.786	0.867	0.812	12.47
398	h0	1	0.7	0.727	0.727	0.787	1	0.786	0.867	0.812	13.08
399	h0	1	0.7	0.727	0.727	0.763	1	0.786	0.785	0.441	3.12
400	h0	1	0.655	0.818	0.727	0.833	1	0.772	0.933	0.875	16.6
401	h0	1	0.7	0.818	0.727	0.833	1	0.786	0.933	0.875	18.07
402	h0	1	0.7	0.818	0.727	0.833	1	0.786	0.933	0.875	18.07
403	h0	1	0.6	0.818	0.424	0.653	1	0.62	0.671	0.3	0.55
404	h0	1	0.7	0.727	0.818	0.667	1	0.786	0.933	0.812	13.43
405	h0	1	0.7	0.727	0.818	0.667	1	0.786	0.933	0.812	13.43
406	h0	1	0.7	0.727	0.818	0.667	1	0.786	0.933	0.812	13.43
407	h0	1	0.7	0.704	0.614	0.4	1	0.668	0.7	0.305	0.51
408	h0	1	1.0	0.727	1.0	0.833	1	0.786	0.933	0.812	31.55
409	h0	1	1.0	0.727	1.0	0.833	1	0.786	0.933	0.812	31.55
410	h0	1	1.0	0.727	1.0	0.833	1	0.786	0.933	0.812	31.55
411	h0	1	1.0	0.727	0.792	0.497	1	0.705	0.7	0.348	1.55
412	h0	1	0.7	1.0	0.727	1.0	1	0.786	0.933	0.812	24.61
413	h0	1	0.7	1.0	0.727	1.0	1	0.786	0.933	0.812	24.61
414	h0	1	0.7	1.0	0.727	1.0	1	0.786	0.933	0.812	24.61
415	h0	1	0.7	1.0	0.545	0.6	1	0.668	0.671	0.286	0.8
416	h0	1	0.645	0.711	0.708	0.75	1	0.786	0.933	0.804	11.66
417	h0	1	0.7	0.727	0.727	0.75	1	0.786	0.933	0.812	13.42
418	h0	1	0.7	0.727	0.727	0.75	1	0.786	0.933	0.812	13.42
419	h0	1	0.664	0.368	0.534	0.75	1	0.634	0.642	0.493	0.7
420	h0	1	0.668	0.783	0.697	0.88	1	0.786	0.867	0.875	15.53
421	h0	1	0.7	0.818	0.727	0.917	1	0.786	0.867	0.875	18.48
422	h0	1	0.7	0.818	0.727	0.917	1	0.786	0.867	0.875	18.48
423	h0	1	0.7	0.818	0.727	0.807	1	0.652	0.785	0.475	3.32
424	h0	1	0.955	0.783	0.697	0.88	1	0.786	0.8	0.875	20.49
425	h0	1	1.0	0.767	0.727	0.917	1	0.786	0.8	0.875	22.84
426	h0	1	1.0	0.664	0.674	0.917	1	0.786	0.75	0.575	6.91
427	h0	1	1.0	0.364	0.455	0.807	1	0.051	0.0	0.0	0.0
448	h0	1	0.764	0.696	0.958	0.8	1	0.786	0.867	0.812	18.31
449	h0	1	0.8	0.727	1.0	0.833	1	0.786	0.867	0.812	21.77
450	h0	1	0.8	0.727	1.0	0.8	1	0.786	0.867	0.812	20.91
451	h0	1	0.8	0.727	1.0	0.763	1	0.786	0.785	0.784	12.75
452	h0	1	0.364	0.19	0.083	0.833	1	0.025	0.0	0.321	0.0
453	h0	1	0.955	0.957	0.697	0.96	1	0.668	0.867	0.875	25.16
454	h0	1	1.0	1.0	0.727	1.0	1	0.786	0.867	0.875	35.2
455	h0	1	1.0	1.0	0.727	1.0	1	0.786	0.867	0.875	35.2
456	h0	1	1.0	1.0	0.727	1.0	1	0.786	0.785	0.875	31.87
457	h0	1	0.455	0.261	0.061	1.0	1	0.175	0.0	0.375	0.0
458	h0	1	0.955	0.696	0.784	0.8	1	0.786	0.867	0.812	18.73
459	h0	1	1.0	0.727	0.818	0.833	1	0.786	0.867	0.812	22.26
460	h0	1	1.0	0.727	0.818	0.833	1	0.786	0.867	0.812	22.26
461	h0	1	1.0	0.727	0.818	0.833	1	0.786	0.785	0.812	20.15
462	h0	1	0.455	0.19	0.068	0.833	1	0.051	0.0	0.348	0.0
463	h0	1	0.668	0.957	0.958	0.64	1	0.786	0.867	0.812	17.61
464	h0	1	0.7	1.0	1.0	0.667	1	0.786	0.867	0.812	20.98
465	h0	1	0.7	1.0	1.0	0.667	1	0.786	0.867	0.812	20.98
466	h0	1	0.7	1.0	1.0	0.647	1	0.786	0.785	0.47	7.38
467	h0	1	0.318	0.261	0.083	0.5	1	0.051	0.0	0.027	0.0
812	h1	1	0.668	0.522	0.917	0.843	1	0.214	0.8	0.25	0.0
813	h1	1	0.7	0.545	1.0	0.917	1	0.214	0.8	0.25	0.0
814	h1	1	0.668	0.474	0.75	0.587	1	0.214	0.75	0.164	0.0
815	h1	1	0.859	0.747	0.667	0.836	1	0.786	0.775	0.812	15.06
816	h1	1	0.9	0.818	0.784	0.917	1	0.786	0.867	0.812	25.63
817	h1	1	0.859	0.735	0.614	1.0	1	0.786	0.812	0.557	7.7
818	h1	1	0.764	0.696	0.833	0.669	1	0.783	0.71	0.688	9.65
819	h1	1	0.8	0.727	0.909	0.75	1	0.786	0.733	0.688	13.75
820	h1	1	0.764	0.632	0.682	0.51	1	0.786	0.688	0.471	2.39
821	h1	1	0.477	0.957	0.0	0.418	1	0.714	0.0	0.0	0.0
822	h1	1	0.5	1.0	0.0	0.417	1	0.714	0.0	0.0	0.0
823	h1	1	0.477	0.87	0.0	0.267	1	0.714	0.0	0.0	0.0
860	h1	1	0.955	0.957	0.75	0.69	1	0.779	0.84	0.812	19.85
861	h1	1	1.0	1.0	0.765	0.75	1	0.786	0.867	0.812	25.78
862	h1	1	1.0	1.0	0.659	0.75	1	0.786	0.812	0.705	12.05
