ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
229	h0	0.952	1	0.607	1	0.697	0.873	0.429	1.0	1	15.08	15.08
230	h0	1.0	1	0.636	1	0.727	0.909	0.429	1.0	1	18.03	18.03
231	h0	1.0	1	0.579	1	0.515	0.606	0.429	0.929	1	7.2	7.2
232	h0	0.667	1	0.694	1	0.958	0.698	0.786	0.968	1	23.55	23.55
233	h0	0.7	1	0.727	1	1.0	0.727	0.786	0.929	1	27.02	27.02
234	h0	0.7	1	0.678	1	1.0	0.667	0.786	0.929	1	23.11	23.11
235	h0	0.667	1	0.955	1	0.697	0.698	0.786	0.968	1	23.58	23.58
236	h0	0.7	1	1.0	1	0.727	0.727	0.786	0.929	1	27.02	27.02
237	h0	0.7	1	1.0	1	0.727	0.727	0.786	0.929	1	27.02	27.02
238	h0	0.952	1	0.781	1	0.784	0.697	0.829	0.968	1	32.6	32.6
239	h0	1.0	1	0.773	1	0.818	0.727	0.857	1.0	1	39.4	39.4
240	h0	1.0	1	0.711	1	0.818	0.727	0.857	1.0	1	36.24	36.24
241	h0	0.952	1	0.868	1	0.697	0.697	0.929	0.968	1	36.1	36.1
242	h0	0.957	1	0.959	1	0.727	0.727	0.929	1.0	1	45.06	45.06
243	h0	0.9	1	0.909	1	0.595	0.697	0.929	1.0	1	31.52	31.52
288	h0	0.952	1	0.694	1	0.697	0.873	0.786	0.968	1	30.59	30.59
289	h0	1.0	1	0.727	1	0.727	0.909	0.786	1.0	1	37.76	37.76
290	h0	1.0	1	0.727	1	0.758	0.909	0.786	1.0	1	39.37	39.37
291	h0	1.0	1	0.727	1	0.818	0.871	0.786	0.929	1	37.82	37.82
292	h0	0.667	1	0.694	1	0.697	0.96	0.786	0.968	1	23.57	23.57
293	h0	0.7	1	0.727	1	0.727	1.0	0.786	1.0	1	29.08	29.08
294	h0	0.7	1	0.727	1	0.701	1.0	0.786	1.0	1	28.04	28.04
295	h0	0.7	1	0.727	1	0.64	1.0	0.786	1.0	1	25.6	25.6
296	h0	0.667	1	0.868	1	0.958	0.087	0.62	0.968	1	2.9	23.2
297	h0	0.7	1	0.909	1	1.0	0.091	0.786	1.0	1	4.55	36.36
298	h0	0.7	1	0.909	1	1.0	0.091	0.786	1.0	1	4.55	36.36
299	h0	0.7	1	0.909	1	1.0	0.091	0.786	1.0	1	4.55	36.36
300	h0	0.81	1	0.785	1	0.75	0.0	0.724	1.0	1	0.0	23.93
301	h0	1.0	1	0.909	1	0.909	0.0	0.786	1.0	1	0.0	47.22
302	h0	1.0	1	0.909	1	0.909	0.0	0.786	1.0	1	0.0	47.22
303	h0	1.0	1	0.909	1	0.909	0.0	0.767	1.0	1	0.0	46.07
304	h0	0.652	1	0.727	1	0.636	0.0	0.781	1.0	1	0.0	19.26
305	h0	0.7	1	0.727	1	0.636	0.0	0.786	1.0	1	0.0	20.81
306	h0	0.7	1	0.727	1	0.636	0.0	0.786	1.0	1	0.0	20.81
307	h0	0.7	1	0.727	1	0.534	0.0	0.786	1.0	1	0.0	12.58
308	h0	0.762	1	0.818	1	0.818	0.0	0.76	0.968	1	0.0	37.51
309	h0	0.8	1	0.818	1	0.818	0.0	0.786	1.0	1	0.0	42.07
310	h0	0.8	1	0.818	1	0.818	0.0	0.786	1.0	1	0.0	42.07
311	h0	0.8	1	0.818	1	0.712	0.0	0.786	1.0	1	0.0	29.0
312	h0	0.952	1	1.0	1	1.0	0.727	0.74	1.0	1	51.22	51.22
313	h0	1.0	1	1.0	1	1.0	0.727	0.786	1.0	1	57.14	57.14
314	h0	1.0	1	1.0	1	1.0	0.727	0.786	1.0	1	57.14	57.14
315	h0	1.0	1	1.0	1	0.875	0.545	0.776	1.0	1	37.01	37.01
