ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	0.76	0.762	0.955	1	0.769	1	0.786	18.59	18.59
345	h0	0.667	0.971	0.8	0.8	1.0	1	0.769	1	0.786	23.27	23.27
346	h0	0.667	0.889	0.7	0.8	1.0	1	0.769	1	0.786	18.65	18.65
347	h0	0.947	0.842	0.95	0.667	0.668	1	0.769	1	0.786	18.95	18.95
348	h0	1.0	0.889	1.0	0.7	0.7	1	0.769	1	0.786	24.46	24.46
349	h0	1.0	0.889	1.0	0.7	0.7	1	0.769	1	0.786	24.46	24.46
350	h0	0.737	0.947	0.76	0.667	0.955	1	0.746	1	0.786	18.41	18.41
351	h0	0.754	1.0	0.765	0.7	1.0	1	0.769	1	0.786	24.41	24.41
352	h0	0.667	1.0	0.7	0.7	1.0	1	0.769	1	0.786	19.75	19.75
353	h0	0.947	0.632	0.76	0.952	0.668	1	0.769	1	0.857	17.71	17.71
354	h0	1.0	0.667	0.84	1.0	0.7	1	0.769	1	0.786	22.02	22.02
355	h0	1.0	0.667	0.9	1.0	0.673	1	0.769	1	0.786	22.69	22.69
392	h0	0.737	0.632	0.665	0.952	0.764	1	0.923	1	0.786	15.18	15.18
393	h0	0.778	0.667	0.7	1.0	0.8	1	0.923	1	0.786	19.59	19.59
394	h0	0.778	0.667	0.7	1.0	0.8	1	0.923	1	0.786	19.59	19.59
395	h0	0.778	0.667	0.7	1.0	0.8	1	0.923	1	0.786	19.59	19.59
396	h0	0.632	0.947	0.95	0.667	0.955	1	1.0	1	0.786	26.45	26.45
397	h0	0.667	1.0	1.0	0.7	1.0	1	1.0	1	0.786	34.09	34.09
398	h0	0.667	1.0	1.0	0.7	1.0	1	1.0	1	0.786	34.09	34.09
399	h0	0.667	1.0	1.0	0.7	1.0	1	1.0	1	0.786	34.09	34.09
400	h0	0.842	0.614	0.9	0.614	1.0	1	0.667	1	0.737	14.04	14.04
401	h0	1.0	0.778	1.0	0.7	1.0	1	0.769	1	0.786	32.92	32.92
402	h0	1.0	0.778	1.0	0.7	1.0	1	0.769	1	0.786	32.92	32.92
403	h0	1.0	0.778	1.0	0.671	1.0	1	0.769	1	0.749	27.93	27.93
404	h0	0.632	0.667	0.7	0.7	0.6	1	0.761	1	0.772	7.28	7.28
405	h0	0.667	0.667	0.7	0.7	0.6	1	0.769	1	0.786	7.91	7.91
406	h0	0.667	0.667	0.7	0.7	0.6	1	0.769	1	0.786	7.91	7.91
407	h0	0.667	0.667	0.7	0.7	0.6	1	0.769	1	0.786	7.91	7.91
408	h0	0.842	0.947	0.8	1.0	0.8	1	0.769	1	0.765	30.02	30.02
409	h0	0.889	1.0	0.8	1.0	0.8	1	0.769	1	0.786	34.39	34.39
410	h0	0.889	1.0	0.8	1.0	0.8	1	0.769	1	0.786	34.39	34.39
