ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	1	1	0.762	0.955	0.668	0.769	0.846	0.786	14.59	14.59
345	h0	0.667	1	1	0.8	1.0	0.7	0.769	0.846	0.786	17.74	17.74
346	h0	0.667	1	1	0.8	1.0	0.682	0.769	0.846	0.786	17.29	17.29
347	h0	0.947	1	1	0.667	0.668	0.859	0.769	0.769	0.786	15.65	15.65
348	h0	1.0	1	1	0.7	0.7	0.9	0.769	0.769	0.786	19.04	19.04
349	h0	1.0	1	1	0.7	0.7	0.9	0.769	0.769	0.786	19.04	19.04
350	h0	0.737	1	1	0.667	0.955	0.764	0.746	0.769	0.786	15.02	15.02
351	h0	0.754	1	1	0.7	1.0	0.8	0.769	0.769	0.786	19.63	19.63
352	h0	0.667	1	1	0.7	1.0	0.8	0.769	0.769	0.786	17.36	17.36
353	h0	0.947	1	1	0.952	0.668	0.668	0.769	0.923	0.857	22.73	22.73
354	h0	1.0	1	1	1.0	0.7	0.7	0.769	0.923	0.786	25.4	25.4
355	h0	1.0	1	1	1.0	0.673	0.691	0.769	0.923	0.786	24.1	24.1
392	h0	0.737	1	1	0.952	0.764	0.955	0.923	0.769	0.786	26.53	26.53
393	h0	0.778	1	1	1.0	0.8	1.0	0.923	0.769	0.786	32.26	32.26
394	h0	0.778	1	1	1.0	0.8	1.0	0.923	0.769	0.786	32.26	32.26
395	h0	0.778	1	1	1.0	0.8	1.0	0.923	0.676	0.786	28.36	28.36
396	h0	0.632	1	1	0.667	0.955	0.668	1.0	0.769	0.786	15.1	15.1
397	h0	0.667	1	1	0.7	1.0	0.7	1.0	0.769	0.786	18.35	18.35
398	h0	0.667	1	1	0.7	1.0	0.7	1.0	0.769	0.786	18.35	18.35
399	h0	0.667	1	1	0.7	1.0	0.7	1.0	0.769	0.786	18.35	18.35
400	h0	0.842	1	1	0.614	1.0	0.0	0.667	0.769	0.737	0.0	12.8
401	h0	1.0	1	1	0.7	1.0	0.0	0.769	0.769	0.786	0.0	22.78
402	h0	1.0	1	1	0.7	1.0	0.0	0.769	0.769	0.786	0.0	22.78
403	h0	1.0	1	1	0.671	1.0	0.0	0.769	0.769	0.749	0.0	19.33
404	h0	0.632	1	1	0.7	0.6	0.0	0.761	0.923	0.772	0.0	10.08
405	h0	0.667	1	1	0.7	0.6	0.0	0.769	0.923	0.786	0.0	10.94
406	h0	0.667	1	1	0.7	0.6	0.0	0.769	0.923	0.786	0.0	10.94
407	h0	0.667	1	1	0.7	0.6	0.0	0.769	0.923	0.786	0.0	10.94
408	h0	0.842	1	1	1.0	0.8	0.0	0.769	1.0	0.765	0.0	39.63
409	h0	0.889	1	1	1.0	0.8	0.0	0.769	1.0	0.786	0.0	42.99
410	h0	0.889	1	1	1.0	0.8	0.0	0.769	1.0	0.786	0.0	42.99
411	h0	0.889	1	1	1.0	0.8	0.0	0.769	1.0	0.786	0.0	42.99
412	h0	0.842	1	1	0.7	1.0	0.6	0.783	0.923	0.765	19.55	22.81
413	h0	0.889	1	1	0.7	1.0	0.6	0.846	0.923	0.786	22.92	26.74
414	h0	0.889	1	1	0.7	1.0	0.6	0.846	0.923	0.786	22.92	26.74
415	h0	0.889	1	1	0.7	1.0	0.6	0.846	0.923	0.767	22.36	26.09
416	h0	0.462	1	1	0.686	0.577	0.645	0.926	0.769	0.671	5.64	5.64
417	h0	0.667	1	1	0.8	0.6	0.7	1.0	0.769	0.786	13.55	13.55
418	h0	0.667	1	1	0.8	0.6	0.7	1.0	0.769	0.786	13.55	13.55
419	h0	0.667	1	1	0.8	0.6	0.7	1.0	0.769	0.786	13.55	13.55
420	h0	0.947	1	1	0.857	0.573	0.668	0.769	0.769	0.786	14.44	14.44
421	h0	1.0	1	1	0.9	0.6	0.7	0.769	0.769	0.786	17.57	17.57
422	h0	1.0	1	1	0.9	0.6	0.7	0.769	0.769	0.786	17.57	17.57
423	h0	1.0	1	1	0.9	0.6	0.7	0.769	0.769	0.786	17.57	17.57
424	h0	0.737	1	1	0.857	0.668	0.955	0.758	0.769	0.786	18.46	18.46
425	h0	0.778	1	1	0.9	0.7	1.0	0.769	0.769	0.786	22.78	22.78
426	h0	0.778	1	1	0.9	0.7	1.0	0.769	0.769	0.786	22.78	22.78
427	h0	0.778	1	1	0.9	0.7	1.0	0.61	0.676	0.786	15.89	15.89
448	h0	0.947	1	1	0.667	0.668	0.764	0.769	0.769	0.786	13.92	13.92
449	h0	1.0	1	1	0.7	0.7	0.8	0.769	0.769	0.786	16.93	16.93
450	h0	1.0	1	1	0.7	0.695	0.8	0.769	0.769	0.786	16.81	16.81
451	h0	1.0	1	1	0.7	0.605	0.8	0.769	0.769	0.786	14.63	14.63
452	h0	1.0	1	1	0.467	0.655	0.8	0.484	0.385	0.786	3.33	3.33
453	h0	0.316	1	1	0.952	0.764	0.0	0.359	0.648	0.62	0.0	2.94
454	h0	0.649	1	1	1.0	0.8	0.0	0.769	0.769	0.786	0.0	22.42
455	h0	0.667	1	1	1.0	0.8	0.0	0.769	0.769	0.786	0.0	23.04
456	h0	0.667	1	1	1.0	0.8	0.0	0.769	0.769	0.786	0.0	23.04
457	h0	0.667	1	1	0.667	0.8	0.0	0.712	0.462	0.758	0.0	8.24
458	h0	0.947	1	1	0.952	0.764	0.955	0.846	0.676	0.786	29.57	29.57
459	h0	1.0	1	1	1.0	0.8	1.0	0.846	0.769	0.786	40.91	40.91
460	h0	1.0	1	1	1.0	0.8	1.0	0.846	0.769	0.786	40.91	40.91
461	h0	1.0	1	1	1.0	0.8	1.0	0.846	0.769	0.786	40.91	40.91
462	h0	1.0	1	1	0.667	0.8	1.0	0.533	0.462	0.786	10.33	10.33
463	h0	0.632	1	1	0.667	0.955	0.668	0.769	0.769	0.786	12.5	12.5
464	h0	0.667	1	1	0.7	1.0	0.7	0.769	0.769	0.786	15.19	15.19
465	h0	0.667	1	1	0.7	1.0	0.7	0.769	0.769	0.786	15.19	15.19
466	h0	0.667	1	1	0.7	1.0	0.7	0.769	0.769	0.786	15.19	15.19
467	h0	0.667	1	1	0.467	1.0	0.7	0.484	0.385	0.721	2.93	2.93
812	h1	0.596	1	1	0.724	0.909	0.668	0.769	0.89	0.76	12.25	12.25
813	h1	0.667	1	1	0.843	1.0	0.7	0.769	0.923	0.786	20.4	20.4
814	h1	0.667	1	1	0.9	1.0	0.686	0.769	0.923	0.786	21.34	21.34
815	h1	0.795	1	1	0.724	0.636	0.859	0.766	0.742	0.76	12.21	12.21
816	h1	0.889	1	1	0.762	0.7	0.9	0.769	0.769	0.786	18.43	18.43
817	h1	0.889	1	1	0.7	0.7	0.9	0.769	0.769	0.786	16.93	16.93
818	h1	0.696	1	1	0.633	0.909	0.764	0.749	0.742	0.76	11.62	11.62
819	h1	0.754	1	1	0.7	1.0	0.8	0.769	0.769	0.786	19.63	19.63
820	h1	0.667	1	1	0.7	1.0	0.8	0.769	0.769	0.786	17.36	17.36
821	h1	0.895	1	1	0.905	0.636	0.668	0.769	0.816	0.76	15.25	15.25
822	h1	1.0	1	1	1.0	0.7	0.7	0.769	0.846	0.786	23.28	23.28
