ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	0.76	1	0.955	0.668	0.769	0.846	0.786	13.78	13.78
345	h0	0.667	0.971	0.8	1	1.0	0.7	0.769	0.846	0.786	17.23	17.23
346	h0	0.667	0.889	0.7	1	1.0	0.682	0.769	0.846	0.786	13.45	13.45
347	h0	0.947	0.842	0.95	1	0.668	0.859	0.769	0.769	0.786	18.77	18.77
348	h0	1.0	0.889	1.0	1	0.7	0.9	0.769	0.769	0.786	24.18	24.18
349	h0	1.0	0.889	1.0	1	0.7	0.9	0.769	0.769	0.786	24.18	24.18
350	h0	0.737	0.947	0.76	1	0.955	0.764	0.746	0.769	0.786	16.21	16.21
351	h0	0.754	1.0	0.765	1	1.0	0.8	0.769	0.769	0.786	21.45	21.45
352	h0	0.667	1.0	0.7	1	1.0	0.8	0.769	0.769	0.786	17.36	17.36
353	h0	0.947	0.632	0.76	1	0.668	0.668	0.769	0.923	0.857	11.47	11.47
354	h0	1.0	0.667	0.84	1	0.7	0.7	0.769	0.923	0.786	14.23	14.23
355	h0	1.0	0.667	0.9	1	0.673	0.691	0.769	0.923	0.786	14.47	14.47
392	h0	0.737	0.632	0.665	1	0.764	0.955	0.923	0.769	0.786	11.71	11.71
393	h0	0.778	0.667	0.7	1	0.8	1.0	0.923	0.769	0.786	15.06	15.06
394	h0	0.778	0.667	0.7	1	0.8	1.0	0.923	0.769	0.786	15.06	15.06
395	h0	0.778	0.667	0.7	1	0.8	1.0	0.923	0.676	0.786	13.24	13.24
396	h0	0.632	0.947	0.95	1	0.955	0.668	1.0	0.769	0.786	20.37	20.37
397	h0	0.667	1.0	1.0	1	1.0	0.7	1.0	0.769	0.786	26.22	26.22
398	h0	0.667	1.0	1.0	1	1.0	0.7	1.0	0.769	0.786	26.22	26.22
399	h0	0.667	1.0	1.0	1	1.0	0.7	1.0	0.769	0.786	26.22	26.22
400	h0	0.842	0.614	0.9	1	1.0	0.655	0.667	0.769	0.737	11.52	11.52
401	h0	1.0	0.778	1.0	1	1.0	0.7	0.769	0.769	0.786	25.31	25.31
402	h0	1.0	0.778	1.0	1	1.0	0.7	0.769	0.769	0.786	25.31	25.31
403	h0	1.0	0.778	1.0	1	1.0	0.7	0.769	0.769	0.749	22.41	22.41
404	h0	0.632	0.667	0.7	1	0.1	0.7	0.761	0.923	0.772	1.12	6.72
405	h0	0.667	0.667	0.7	1	0.1	0.7	0.769	0.923	0.786	1.22	7.3
406	h0	0.667	0.667	0.7	1	0.1	0.7	0.769	0.923	0.786	1.22	7.3
407	h0	0.667	0.667	0.7	1	0.1	0.7	0.769	0.923	0.786	1.22	7.3
408	h0	0.842	0.947	0.8	1	0.0	1.0	0.769	1.0	0.765	0.0	30.02
409	h0	0.889	1.0	0.8	1	0.0	1.0	0.769	1.0	0.786	0.0	34.39
410	h0	0.889	1.0	0.8	1	0.0	1.0	0.769	1.0	0.786	0.0	34.39
411	h0	0.889	1.0	0.8	1	0.0	1.0	0.769	1.0	0.786	0.0	34.39
412	h0	0.842	0.655	0.9	1	0.0	0.7	0.783	0.923	0.765	0.0	19.21
413	h0	0.889	0.667	0.9	1	0.0	0.7	0.846	0.923	0.786	0.0	22.93
414	h0	0.889	0.667	0.9	1	0.0	0.7	0.846	0.923	0.786	0.0	22.93
415	h0	0.889	0.667	0.9	1	0.0	0.7	0.846	0.923	0.767	0.0	22.37
416	h0	0.462	0.737	0.58	1	0.0	0.645	0.926	0.769	0.671	0.0	3.51
417	h0	0.667	1.0	0.7	1	0.0	0.7	1.0	0.769	0.786	0.0	11.85
418	h0	0.667	1.0	0.7	1	0.0	0.7	1.0	0.769	0.786	0.0	11.85
419	h0	0.667	1.0	0.7	1	0.0	0.7	1.0	0.769	0.786	0.0	11.85
420	h0	0.947	0.947	0.665	1	0.573	0.668	0.769	0.769	0.786	10.61	10.61
421	h0	1.0	1.0	0.7	1	0.6	0.7	0.769	0.769	0.786	13.67	13.67
422	h0	1.0	1.0	0.7	1	0.6	0.7	0.769	0.769	0.786	13.67	13.67
423	h0	1.0	1.0	0.7	1	0.6	0.7	0.769	0.769	0.786	13.67	13.67
424	h0	0.737	0.632	0.95	1	0.668	0.955	0.758	0.769	0.786	12.93	12.93
425	h0	0.778	0.667	1.0	1	0.7	1.0	0.769	0.769	0.786	16.88	16.88
426	h0	0.778	0.667	1.0	1	0.7	1.0	0.769	0.769	0.786	16.88	16.88
427	h0	0.778	0.667	1.0	1	0.7	1.0	0.61	0.676	0.786	11.77	11.77
448	h0	0.947	0.632	0.76	1	0.668	0.764	0.769	0.769	0.786	10.02	10.02
449	h0	1.0	0.667	0.8	1	0.7	0.8	0.769	0.769	0.786	12.9	12.9
