ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	1	0.762	0.955	0.668	0.769	0.846	0.786	13.82	13.82
345	h0	0.667	0.971	1	0.8	1.0	0.7	0.769	0.846	0.786	17.23	17.23
346	h0	0.667	0.889	1	0.8	1.0	0.682	0.769	0.846	0.786	15.37	15.37
347	h0	0.947	0.842	1	0.667	0.668	0.859	0.769	0.769	0.786	13.18	13.18
348	h0	1.0	0.889	1	0.7	0.7	0.9	0.769	0.769	0.786	16.93	16.93
349	h0	1.0	0.889	1	0.7	0.7	0.9	0.769	0.769	0.786	16.93	16.93
350	h0	0.737	0.947	1	0.667	0.955	0.764	0.746	0.769	0.786	14.23	14.23
351	h0	0.754	1.0	1	0.7	1.0	0.8	0.769	0.769	0.786	19.63	19.63
352	h0	0.667	1.0	1	0.7	1.0	0.8	0.769	0.769	0.786	17.36	17.36
353	h0	0.947	0.632	1	0.952	0.668	0.668	0.769	0.923	0.857	14.37	14.37
354	h0	1.0	0.667	1	1.0	0.7	0.7	0.769	0.923	0.786	16.94	16.94
355	h0	1.0	0.667	1	1.0	0.673	0.691	0.769	0.923	0.786	16.08	16.08
392	h0	0.737	0.632	1	0.952	0.764	0.955	0.923	0.769	0.786	16.77	16.77
393	h0	0.778	0.667	1	1.0	0.8	1.0	0.923	0.769	0.786	21.52	21.52
394	h0	0.778	0.667	1	1.0	0.8	1.0	0.923	0.769	0.786	21.52	21.52
395	h0	0.778	0.667	1	1.0	0.8	1.0	0.923	0.676	0.786	18.91	18.91
396	h0	0.632	0.947	1	0.667	0.955	0.668	1.0	0.769	0.786	14.3	14.3
397	h0	0.667	1.0	1	0.7	1.0	0.7	1.0	0.769	0.786	18.35	18.35
398	h0	0.667	1.0	1	0.7	1.0	0.7	1.0	0.769	0.786	18.35	18.35
399	h0	0.667	1.0	1	0.7	1.0	0.7	1.0	0.769	0.786	18.35	18.35
400	h0	0.842	0.614	1	0.614	1.0	0.655	0.667	0.769	0.737	7.86	7.86
401	h0	1.0	0.778	1	0.7	1.0	0.7	0.769	0.769	0.786	17.72	17.72
402	h0	1.0	0.778	1	0.7	1.0	0.7	0.769	0.769	0.786	17.72	17.72
403	h0	1.0	0.778	1	0.671	1.0	0.7	0.769	0.769	0.749	15.04	15.04
404	h0	0.632	0.667	1	0.7	0.1	0.7	0.761	0.923	0.772	1.12	6.72
405	h0	0.667	0.667	1	0.7	0.1	0.7	0.769	0.923	0.786	1.22	7.3
