ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	0.76	0.762	1	0.668	0.769	0.846	0.786	11.0	11.0
345	h0	0.667	0.971	0.8	0.8	1	0.7	0.769	0.846	0.786	13.78	13.78
346	h0	0.667	0.889	0.7	0.8	1	0.682	0.769	0.846	0.786	10.76	10.76
347	h0	0.947	0.842	0.95	0.667	1	0.859	0.769	0.769	0.786	18.74	18.74
348	h0	1.0	0.889	1.0	0.7	1	0.9	0.769	0.769	0.786	24.18	24.18
349	h0	1.0	0.889	1.0	0.7	1	0.9	0.769	0.769	0.786	24.18	24.18
350	h0	0.737	0.947	0.76	0.667	1	0.764	0.746	0.769	0.786	11.32	11.32
351	h0	0.754	1.0	0.765	0.7	1	0.8	0.769	0.769	0.786	15.01	15.01
352	h0	0.667	1.0	0.7	0.7	1	0.8	0.769	0.769	0.786	12.15	12.15
353	h0	0.947	0.632	0.76	0.952	1	0.668	0.769	0.923	0.857	16.35	16.35
354	h0	1.0	0.667	0.84	1.0	1	0.7	0.769	0.923	0.786	20.33	20.33
355	h0	1.0	0.667	0.9	1.0	1	0.691	0.769	0.923	0.786	21.5	21.5
392	h0	0.737	0.632	0.665	0.952	1	0.955	0.923	0.769	0.786	14.6	14.6
393	h0	0.778	0.667	0.7	1.0	1	1.0	0.923	0.769	0.786	18.83	18.83
394	h0	0.778	0.667	0.7	1.0	1	1.0	0.923	0.769	0.786	18.83	18.83
395	h0	0.778	0.667	0.7	1.0	1	1.0	0.923	0.676	0.786	16.55	16.55
396	h0	0.632	0.947	0.95	0.667	1	0.668	1.0	0.769	0.786	14.23	14.23
397	h0	0.667	1.0	1.0	0.7	1	0.7	1.0	0.769	0.786	18.35	18.35
398	h0	0.667	1.0	1.0	0.7	1	0.7	1.0	0.769	0.786	18.35	18.35
399	h0	0.667	1.0	1.0	0.7	1	0.7	1.0	0.769	0.786	18.35	18.35
400	h0	0.842	0.614	0.9	0.614	1	0.655	0.667	0.769	0.737	7.07	7.07
401	h0	1.0	0.778	1.0	0.7	1	0.7	0.769	0.769	0.786	17.72	17.72
402	h0	1.0	0.778	1.0	0.7	1	0.7	0.769	0.769	0.786	17.72	17.72
403	h0	1.0	0.778	1.0	0.671	1	0.7	0.769	0.769	0.749	15.04	15.04
