ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	1	0.84	1	1	0.95	0.909	1	0.742	45.08
345	h0	1.0	1	0.889	1	1	1.0	0.909	1	0.769	57.36
346	h0	1.0	1	1.0	1	1	1.0	0.909	1	0.769	69.9
347	h0	0.588	1	0.63	1	1	0.633	1.0	1	0.742	12.91
348	h0	0.625	1	0.667	1	1	0.778	1.0	1	0.769	19.18
349	h0	0.625	1	0.667	1	1	0.778	1.0	1	0.769	19.18
350	h0	0.941	1	0.944	1	1	0.844	0.705	1	0.742	32.0
351	h0	1.0	1	1.0	1	1	0.889	0.727	1	0.769	42.05
352	h0	1.0	1	1.0	1	1	0.889	0.727	1	0.769	42.05
353	h0	0.706	1	0.735	1	1	0.844	0.705	1	0.742	22.09
354	h0	0.75	1	0.765	1	1	0.889	0.727	1	0.769	28.52
355	h0	0.632	1	0.667	1	1	0.889	0.727	1	0.769	20.95
392	h0	0.941	1	0.944	1	1	0.633	0.727	1	0.964	29.24
393	h0	1.0	1	1.0	1	1	0.667	0.727	1	0.923	34.42
394	h0	1.0	1	1.0	1	1	0.667	0.727	1	0.923	34.42
395	h0	1.0	1	1.0	1	1	0.667	0.727	1	0.923	34.42
396	h0	0.588	1	0.63	1	1	0.95	0.727	1	0.89	16.9
397	h0	0.625	1	0.667	1	1	1.0	0.727	1	0.923	21.51
398	h0	0.625	1	0.667	1	1	1.0	0.727	1	0.923	21.51
399	h0	0.625	1	0.667	1	1	1.0	0.727	1	0.923	21.51
400	h0	0.706	1	0.778	1	1	0.622	0.455	1	0.604	6.19
401	h0	1.0	1	1.0	1	1	0.778	0.727	1	0.769	33.45
402	h0	1.0	1	1.0	1	1	0.778	0.727	1	0.769	33.45
403	h0	1.0	1	1.0	1	1	0.778	0.727	1	0.769	33.45
404	h0	0.574	1	0.556	1	1	0.667	0.591	1	0.643	6.4
405	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	17.22
406	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	17.22
407	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	17.22
408	h0	0.669	1	0.79	1	1	1.0	0.606	1	0.635	16.7
409	h0	0.875	1	0.889	1	1	1.0	0.727	1	0.769	43.49
410	h0	0.875	1	0.889	1	1	1.0	0.727	1	0.769	43.49
411	h0	0.875	1	0.889	1	1	1.0	0.727	1	0.769	43.49
412	h0	0.721	1	0.691	1	1	0.656	0.792	1	0.695	13.04
413	h0	0.875	1	0.778	1	1	0.667	1.0	1	0.846	32.5
414	h0	0.875	1	0.778	1	1	0.667	1.0	1	0.846	32.5
415	h0	0.875	1	0.778	1	1	0.667	1.0	1	0.846	32.5
416	h0	0.412	1	0.37	1	1	0.8	0.682	1	0.714	3.91
417	h0	0.875	1	0.667	1	1	1.0	0.818	1	1.0	36.71
418	h0	0.875	1	0.667	1	1	1.0	0.818	1	1.0	36.71
419	h0	0.875	1	0.667	1	1	1.0	0.818	1	1.0	36.71
420	h0	0.941	1	0.944	1	1	0.95	1.0	1	0.742	46.46
421	h0	1.0	1	1.0	1	1	1.0	1.0	1	0.769	59.14
422	h0	1.0	1	1.0	1	1	1.0	1.0	1	0.769	59.14
423	h0	1.0	1	1.0	1	1	1.0	1.0	1	0.769	59.14
424	h0	0.706	1	0.63	1	1	0.633	0.909	1	0.742	14.09
425	h0	0.75	1	0.667	1	1	0.667	0.909	1	0.769	17.94
426	h0	0.75	1	0.667	1	1	0.667	0.909	1	0.769	17.94
427	h0	0.75	1	0.667	1	1	0.667	0.909	1	0.769	17.94
448	h0	0.941	1	0.944	1	1	0.633	0.818	1	0.742	25.32
449	h0	1.0	1	1.0	1	1	0.667	0.818	1	0.769	32.27
450	h0	1.0	1	1.0	1	1	0.667	0.818	1	0.769	32.27
451	h0	1.0	1	1.0	1	1	0.667	0.818	1	0.769	32.27
452	h0	1.0	1	1.0	1	1	0.667	0.818	1	0.769	32.27
453	h0	0.0	1	0.21	1	1	0.95	0.25	1	0.214	0.0
454	h0	0.574	1	0.593	1	1	1.0	1.0	1	0.769	19.84
455	h0	0.75	1	0.667	1	1	1.0	1.0	1	0.769	29.58
456	h0	0.75	1	0.667	1	1	1.0	1.0	1	0.769	29.58
457	h0	0.75	1	0.667	1	1	1.0	1.0	1	0.769	29.58
458	h0	0.824	1	0.944	1	1	0.844	0.466	1	0.923	16.12
459	h0	0.875	1	1.0	1	1	0.889	0.727	1	0.846	36.79
460	h0	0.875	1	1.0	1	1	0.889	0.727	1	0.846	36.79
461	h0	0.875	1	1.0	1	1	0.889	0.727	1	0.846	36.79
462	h0	0.875	1	1.0	1	1	0.889	0.727	1	0.846	36.79
463	h0	0.706	1	0.63	1	1	0.633	0.727	1	0.742	11.27
464	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
465	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
466	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
467	h0	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
812	h1	0.882	1	0.889	1	1	0.9	0.909	1	0.742	45.88
813	h1	1.0	1	1.0	1	1	1.0	0.909	1	0.769	69.9
814	h1	1.0	1	1.0	1	1	1.0	0.909	1	0.769	69.9
815	h1	0.551	1	0.494	1	1	0.7	0.958	1	0.714	10.63
816	h1	0.625	1	0.556	1	1	0.778	1.0	1	0.769	17.59
817	h1	0.625	1	0.556	1	1	0.778	1.0	1	0.769	17.59
818	h1	0.882	1	0.889	1	1	0.8	0.705	1	0.714	25.77
819	h1	1.0	1	1.0	1	1	0.889	0.727	1	0.769	42.05
820	h1	1.0	1	1.0	1	1	0.889	0.727	1	0.769	42.05
821	h1	0.662	1	0.593	1	1	0.8	0.705	1	0.742	15.84
822	h1	0.75	1	0.667	1	1	0.889	0.727	1	0.769	24.86
823	h1	0.64	1	0.667	1	1	0.889	0.727	1	0.769	21.22
860	h1	0.882	1	0.889	1	1	0.6	0.697	1	0.89	21.65
861	h1	1.0	1	1.0	1	1	0.667	0.727	1	0.923	34.42
862	h1	1.0	1	1.0	1	1	0.667	0.727	1	0.923	34.42
863	h1	1.0	1	1.0	1	1	0.667	0.727	1	0.923	34.42
864	h1	0.551	1	0.593	1	1	0.9	0.697	1	0.964	14.66
865	h1	0.625	1	0.667	1	1	1.0	0.727	1	1.0	23.31
866	h1	0.625	1	0.667	1	1	1.0	0.727	1	1.0	23.31
867	h1	0.625	1	0.667	1	1	1.0	0.727	1	1.0	23.31
868	h1	0.618	1	0.778	1	1	0.583	0.455	1	0.577	4.71
869	h1	0.875	1	1.0	1	1	0.778	0.727	1	0.769	29.27
870	h1	0.875	1	1.0	1	1	0.778	0.727	1	0.769	29.27
871	h1	0.875	1	1.0	1	1	0.778	0.727	1	0.769	29.27
872	h1	0.574	1	0.648	1	1	0.667	0.576	1	0.61	6.06
873	h1	0.75	1	0.778	1	1	0.667	0.727	1	0.769	18.41
874	h1	0.75	1	0.778	1	1	0.667	0.727	1	0.769	18.41
875	h1	0.75	1	0.778	1	1	0.667	0.727	1	0.769	18.41
876	h1	0.669	1	0.648	1	1	0.95	0.576	1	0.61	11.88
877	h1	0.875	1	0.778	1	1	1.0	0.727	1	0.769	38.06
878	h1	0.875	1	0.778	1	1	1.0	0.727	1	0.769	38.06
879	h1	0.875	1	0.778	1	1	1.0	0.727	1	0.769	38.06
880	h1	0.669	1	0.741	1	1	0.644	0.792	1	0.665	12.75
881	h1	0.875	1	0.889	1	1	0.667	1.0	1	0.769	36.83
882	h1	0.875	1	0.889	1	1	0.667	1.0	1	0.769	36.83
883	h1	0.875	1	0.889	1	1	0.667	1.0	1	0.769	36.83
884	h1	0.353	1	0.42	1	1	0.75	0.682	1	0.714	3.57
885	h1	0.75	1	0.667	1	1	1.0	0.818	1	1.0	31.47
886	h1	0.75	1	0.667	1	1	1.0	0.818	1	1.0	31.47
887	h1	0.75	1	0.667	1	1	1.0	0.818	1	1.0	31.47
888	h1	0.882	1	0.889	1	1	0.9	1.0	1	0.742	38.85
889	h1	1.0	1	1.0	1	1	1.0	1.0	1	0.769	59.14
890	h1	1.0	1	1.0	1	1	1.0	1.0	1	0.769	59.14
891	h1	1.0	1	1.0	1	1	1.0	1.0	1	0.769	59.14
892	h1	0.551	1	0.593	1	1	0.6	0.909	1	0.742	9.81
893	h1	0.625	1	0.667	1	1	0.667	0.909	1	0.769	14.95
894	h1	0.625	1	0.667	1	1	0.667	0.909	1	0.769	14.95
895	h1	0.625	1	0.667	1	1	0.667	0.909	1	0.769	14.95
916	h1	0.882	1	0.889	1	1	0.6	0.784	1	0.816	22.33
917	h1	1.0	1	1.0	1	1	0.667	0.818	1	0.846	35.5
918	h1	1.0	1	1.0	1	1	0.667	0.818	1	0.846	35.5
919	h1	1.0	1	1.0	1	1	0.667	0.818	1	0.846	35.5
920	h1	1.0	1	1.0	1	1	0.667	0.818	1	0.846	35.5
921	h1	0.0	1	0.099	1	1	0.9	0.208	1	0.214	0.0
922	h1	0.574	1	0.574	1	1	1.0	1.0	1	0.769	18.88
923	h1	0.75	1	0.667	1	1	1.0	1.0	1	0.769	29.58
924	h1	0.75	1	0.667	1	1	1.0	1.0	1	0.769	29.58
925	h1	0.75	1	0.667	1	1	1.0	1.0	1	0.769	29.58
926	h1	0.772	1	0.889	1	1	0.8	0.447	1	0.89	13.32
927	h1	0.875	1	1.0	1	1	0.889	0.727	1	0.923	40.14
928	h1	0.875	1	1.0	1	1	0.889	0.727	1	0.923	40.14
929	h1	0.875	1	1.0	1	1	0.889	0.727	1	0.923	40.14
930	h1	0.875	1	1.0	1	1	0.889	0.727	1	0.923	40.14
931	h1	0.662	1	0.593	1	1	0.6	0.701	1	0.742	9.09
932	h1	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
933	h1	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
934	h1	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
935	h1	0.75	1	0.667	1	1	0.667	0.727	1	0.769	14.34
