ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
332	h0	0.941	0.708	1	1	1	0.855	0.75	0.721	0.89	27.41
333	h0	1.0	0.736	1	1	1	0.9	0.75	0.75	0.923	34.39
334	h0	1.0	0.625	1	1	1	0.9	0.75	0.75	0.923	29.2
335	h0	0.588	0.944	1	1	1	0.665	0.75	0.881	0.742	18.1
336	h0	0.625	1.0	1	1	1	0.7	0.75	0.917	0.769	23.14
337	h0	0.625	1.0	1	1	1	0.7	0.75	0.917	0.769	23.14
338	h0	0.706	0.59	1	1	1	0.95	0.737	0.721	0.742	15.6
339	h0	0.75	0.625	1	1	1	1.0	0.75	0.75	0.769	20.28
340	h0	0.75	0.625	1	1	1	1.0	0.75	0.75	0.769	20.28
341	h0	0.824	0.944	1	1	1	0.633	0.72	0.881	0.89	27.8
342	h0	0.875	1.0	1	1	1	0.7	0.75	0.917	0.923	38.88
343	h0	0.875	1.0	1	1	1	0.7	0.75	0.917	0.923	38.88
356	h0	0.941	0.59	1	1	1	0.95	0.75	0.881	0.742	25.86
357	h0	1.0	0.625	1	1	1	1.0	0.75	0.917	0.769	33.05
358	h0	1.0	0.625	1	1	1	1.0	0.75	0.917	0.769	33.05
359	h0	1.0	0.625	1	1	1	1.0	0.75	0.917	0.769	33.05
360	h0	0.588	0.944	1	1	1	0.665	0.917	0.721	0.742	18.11
361	h0	0.625	1.0	1	1	1	0.7	0.917	0.75	0.769	23.14
362	h0	0.625	1.0	1	1	1	0.7	0.917	0.75	0.769	23.14
363	h0	0.625	1.0	1	1	1	0.7	0.917	0.75	0.769	23.14
364	h0	0.588	0.417	1	1	1	0.61	0.59	0.811	0.687	4.92
365	h0	1.0	0.75	1	1	1	0.7	0.75	0.917	0.769	27.77
366	h0	1.0	0.75	1	1	1	0.7	0.75	0.917	0.769	27.77
367	h0	1.0	0.75	1	1	1	0.7	0.75	0.917	0.769	27.77
368	h0	0.522	0.729	1	1	1	1.0	0.63	0.776	0.791	14.72
369	h0	0.625	0.875	1	1	1	1.0	0.75	0.917	0.923	34.72
370	h0	0.625	0.875	1	1	1	1.0	0.75	0.917	0.923	34.72
371	h0	0.625	0.875	1	1	1	1.0	0.75	0.917	0.923	34.72
372	h0	0.824	0.729	1	1	1	0.7	0.84	0.638	0.821	18.5
373	h0	1.0	0.875	1	1	1	0.7	1.0	0.75	1.0	45.94
374	h0	1.0	0.875	1	1	1	0.7	1.0	0.75	1.0	45.94
375	h0	1.0	0.875	1	1	1	0.7	1.0	0.75	1.0	45.94
376	h0	0.507	0.625	1	1	1	0.7	0.63	0.667	0.725	6.76
377	h0	0.625	0.75	1	1	1	0.7	0.75	0.75	0.846	15.61
378	h0	0.625	0.75	1	1	1	0.7	0.75	0.75	0.846	15.61
379	h0	0.625	0.75	1	1	1	0.7	0.75	0.75	0.846	15.61
380	h0	0.588	0.778	1	1	1	0.9	0.63	0.545	0.64	9.05
381	h0	1.0	1.0	1	1	1	1.0	0.75	0.75	0.769	43.26
382	h0	1.0	1.0	1	1	1	1.0	0.75	0.75	0.769	43.26
383	h0	1.0	1.0	1	1	1	1.0	0.75	0.75	0.769	43.26
384	h0	0.706	0.59	1	1	1	0.855	0.917	0.721	0.742	17.47
385	h0	0.75	0.625	1	1	1	0.9	0.917	0.75	0.769	22.31
386	h0	0.75	0.625	1	1	1	0.9	0.917	0.75	0.769	22.31
387	h0	0.75	0.625	1	1	1	0.9	0.917	0.75	0.769	22.31
388	h0	0.941	0.944	1	1	1	0.633	0.75	0.721	0.742	22.56
389	h0	1.0	1.0	1	1	1	0.7	0.75	0.75	0.769	30.28
390	h0	1.0	1.0	1	1	1	0.7	0.75	0.75	0.769	30.28
391	h0	1.0	1.0	1	1	1	0.7	0.75	0.75	0.769	30.28
428	h0	0.941	0.59	1	1	1	0.665	0.917	0.721	0.742	18.11
429	h0	1.0	0.625	1	1	1	0.7	0.917	0.75	0.769	23.14
430	h0	1.0	0.625	1	1	1	0.7	0.917	0.75	0.769	23.14
431	h0	1.0	0.625	1	1	1	0.7	0.917	0.75	0.769	23.14
432	h0	1.0	0.625	1	1	1	0.8	0.917	0.721	0.769	25.42
433	h0	0.353	0.944	1	1	1	0.95	0.33	0.651	0.61	4.15
434	h0	0.581	1.0	1	1	1	1.0	0.75	0.75	0.769	25.13
435	h0	0.625	1.0	1	1	1	1.0	0.75	0.75	0.769	27.04
436	h0	0.625	1.0	1	1	1	1.0	0.75	0.75	0.769	27.04
437	h0	0.625	1.0	1	1	1	1.0	0.75	0.724	0.769	26.1
438	h0	0.588	0.0	1	1	1	0.485	0.213	0.282	0.519	0.0
439	h0	0.625	0.521	1	1	1	0.7	0.75	0.917	0.753	11.8
440	h0	0.625	0.625	1	1	1	0.7	0.75	0.917	0.769	14.46
441	h0	0.625	0.625	1	1	1	0.7	0.75	0.917	0.769	14.46
442	h0	0.625	0.625	1	1	1	0.7	0.75	0.917	0.769	14.46
443	h0	0.941	0.944	1	1	1	0.855	0.917	0.962	0.742	49.71
444	h0	1.0	1.0	1	1	1	0.9	0.917	1.0	0.769	63.47
445	h0	1.0	1.0	1	1	1	0.9	0.917	1.0	0.769	63.47
446	h0	1.0	1.0	1	1	1	0.9	0.917	1.0	0.769	63.47
447	h0	1.0	1.0	1	1	1	0.9	0.917	0.962	0.769	61.05
800	h1	0.882	0.556	1	1	1	0.9	0.833	0.692	0.964	24.53
801	h1	1.0	0.625	1	1	1	1.0	0.833	0.75	1.0	39.05
802	h1	1.0	0.625	1	1	1	1.0	0.833	0.75	1.0	39.05
803	h1	0.551	0.889	1	1	1	0.63	0.73	0.846	0.816	15.55
804	h1	0.625	1.0	1	1	1	0.7	0.75	0.917	0.846	25.46
805	h1	0.625	1.0	1	1	1	0.7	0.75	0.917	0.846	25.46
806	h1	0.824	0.556	1	1	1	0.9	0.733	0.692	0.742	15.52
807	h1	0.875	0.625	1	1	1	1.0	0.75	0.75	0.769	23.66
808	h1	0.875	0.625	1	1	1	1.0	0.75	0.75	0.769	23.66
809	h1	0.772	0.889	1	1	1	0.6	0.693	0.769	0.89	19.53
810	h1	0.875	1.0	1	1	1	0.667	0.75	0.833	0.923	33.65
811	h1	0.875	1.0	1	1	1	0.7	0.75	0.833	0.923	35.32
824	h1	0.882	0.556	1	1	1	0.9	0.72	0.923	0.742	21.76
825	h1	1.0	0.618	1	1	1	1.0	0.75	1.0	0.769	35.64
826	h1	1.0	0.507	1	1	1	1.0	0.75	1.0	0.769	29.24
827	h1	1.0	0.528	1	1	1	1.0	0.75	1.0	0.769	30.45
828	h1	0.551	0.889	1	1	1	0.6	0.8	0.692	0.742	12.07
829	h1	0.625	1.0	1	1	1	0.7	0.833	0.75	0.769	21.02
