ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
332	h0	0.941	1	0.63	0.947	1	1	0.75	0.721	0.89	27.02
333	h0	1.0	1	0.667	1.0	1	1	0.75	0.75	0.923	34.63
334	h0	1.0	1	0.667	1.0	1	1	0.75	0.75	0.923	34.63
335	h0	0.588	1	0.944	0.632	1	1	0.75	0.881	0.742	17.2
336	h0	0.625	1	1.0	0.667	1	1	0.75	0.917	0.769	22.05
337	h0	0.625	1	1.0	0.667	1	1	0.75	0.917	0.769	22.05
338	h0	0.706	1	0.944	0.947	1	1	0.737	0.721	0.742	24.88
339	h0	0.75	1	1.0	1.0	1	1	0.75	0.75	0.769	32.44
340	h0	0.75	1	1.0	0.889	1	1	0.75	0.75	0.769	28.84
341	h0	0.824	1	0.735	0.632	1	1	0.72	0.881	0.89	21.61
342	h0	0.875	1	0.759	0.667	1	1	0.75	0.917	0.923	28.12
343	h0	0.875	1	0.667	0.667	1	1	0.75	0.917	0.923	24.71
356	h0	0.941	1	0.63	0.737	1	1	0.75	0.881	0.742	21.42
357	h0	1.0	1	0.667	0.778	1	1	0.75	0.917	0.769	27.44
358	h0	1.0	1	0.667	0.778	1	1	0.75	0.917	0.769	27.44
359	h0	1.0	1	0.667	0.778	1	1	0.75	0.917	0.769	27.44
360	h0	0.588	1	0.735	0.947	1	1	0.917	0.721	0.742	20.08
361	h0	0.625	1	0.778	1.0	1	1	0.917	0.75	0.769	25.72
362	h0	0.625	1	0.778	1.0	1	1	0.917	0.75	0.769	25.72
363	h0	0.625	1	0.778	1.0	1	1	0.917	0.75	0.769	25.72
364	h0	0.588	1	0.667	0.462	1	1	0.59	0.811	0.687	5.96
365	h0	1.0	1	1.0	0.667	1	1	0.75	0.917	0.769	35.28
366	h0	1.0	1	1.0	0.667	1	1	0.75	0.917	0.769	35.28
367	h0	1.0	1	1.0	0.667	1	1	0.75	0.917	0.769	35.28
368	h0	0.522	1	0.611	0.947	1	1	0.63	0.776	0.791	11.68
369	h0	0.625	1	0.667	1.0	1	1	0.75	0.917	0.923	26.46
370	h0	0.625	1	0.667	1.0	1	1	0.75	0.917	0.923	26.46
371	h0	0.625	1	0.667	1.0	1	1	0.75	0.917	0.923	26.46
372	h0	0.824	1	0.889	0.737	1	1	0.84	0.638	0.821	23.75
373	h0	1.0	1	1.0	0.778	1	1	1.0	0.75	1.0	58.35
374	h0	1.0	1	1.0	0.778	1	1	1.0	0.75	1.0	58.35
375	h0	1.0	1	1.0	0.778	1	1	1.0	0.75	1.0	58.35
376	h0	0.507	1	0.623	0.596	1	1	0.63	0.667	0.725	5.74
377	h0	0.625	1	0.667	0.667	1	1	0.75	0.75	0.846	13.23
378	h0	0.625	1	0.667	0.667	1	1	0.75	0.75	0.846	13.23
379	h0	0.625	1	0.667	0.667	1	1	0.75	0.75	0.846	13.23
380	h0	0.588	1	0.667	0.842	1	1	0.63	0.545	0.64	7.26
381	h0	1.0	1	1.0	1.0	1	1	0.75	0.75	0.769	43.26
382	h0	1.0	1	1.0	1.0	1	1	0.75	0.75	0.769	43.26
