ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	1	0.947	1	0.762	0.955	1	1	0.846	0.786	42.57	42.57
345	h0	1	0.971	1	0.8	1.0	1	1	0.846	0.786	47.99	47.99
346	h0	1	0.889	1	0.8	1.0	1	1	0.846	0.786	43.93	43.93
347	h0	1	0.842	1	0.667	0.668	1	1	0.769	0.786	21.07	21.07
348	h0	1	0.889	1	0.7	0.7	1	1	0.769	0.786	24.46	24.46
349	h0	1	0.889	1	0.7	0.7	1	1	0.769	0.786	24.46	24.46
350	h0	1	0.947	1	0.667	0.955	1	1	0.769	0.786	33.87	33.87
351	h0	1	1.0	1	0.7	1.0	1	1	0.769	0.786	42.31	42.31
352	h0	1	1.0	1	0.7	1.0	1	1	0.769	0.786	42.31	42.31
353	h0	1	0.632	1	0.952	0.668	1	1	0.923	0.857	29.53	29.53
354	h0	1	0.667	1	1.0	0.7	1	1	0.923	0.786	31.47	31.47
355	h0	1	0.667	1	1.0	0.673	1	1	0.923	0.786	30.25	30.25
392	h0	1	0.632	1	0.952	0.764	1	1	0.769	0.786	25.81	25.81
393	h0	1	0.667	1	1.0	0.8	1	1	0.769	0.786	29.96	29.96
394	h0	1	0.667	1	1.0	0.8	1	1	0.769	0.786	29.96	29.96
395	h0	1	0.667	1	1.0	0.8	1	1	0.676	0.786	26.34	26.34
396	h0	1	0.947	1	0.667	0.955	1	1	0.769	0.786	33.87	33.87
397	h0	1	1.0	1	0.7	1.0	1	1	0.769	0.786	39.31	39.31
398	h0	1	1.0	1	0.7	1.0	1	1	0.769	0.786	39.31	39.31
399	h0	1	1.0	1	0.7	1.0	1	1	0.769	0.786	39.31	39.31
400	h0	1	0.614	1	0.614	1.0	1	1	0.769	0.737	21.37	21.37
401	h0	1	0.778	1	0.7	1.0	1	1	0.769	0.786	32.92	32.92
402	h0	1	0.778	1	0.7	1.0	1	1	0.769	0.786	32.92	32.92
403	h0	1	0.778	1	0.671	1.0	1	1	0.769	0.749	27.93	27.93
404	h0	1	0.667	1	0.7	0.1	1	1	0.923	0.772	3.33	19.96
405	h0	1	0.667	1	0.7	0.1	1	1	0.923	0.786	3.39	20.32
406	h0	1	0.667	1	0.7	0.1	1	1	0.923	0.786	3.39	20.32
407	h0	1	0.667	1	0.7	0.1	1	1	0.923	0.786	3.39	20.32
408	h0	1	0.947	1	1.0	0.0	1	1	1.0	0.765	0.0	57.96
409	h0	1	1.0	1	1.0	0.0	1	1	1.0	0.786	0.0	62.88
410	h0	1	1.0	1	1.0	0.0	1	1	1.0	0.786	0.0	62.88
411	h0	1	1.0	1	1.0	0.0	1	1	1.0	0.786	0.0	62.88
412	h0	1	0.655	1	0.7	0.0	1	1	0.923	0.765	0.0	32.37
413	h0	1	0.667	1	0.7	0.0	1	1	0.923	0.786	0.0	33.87
414	h0	1	0.667	1	0.7	0.0	1	1	0.923	0.786	0.0	33.87
415	h0	1	0.667	1	0.7	0.0	1	1	0.923	0.767	0.0	33.05
416	h0	1	0.737	1	0.686	0.0	1	1	0.769	0.671	0.0	15.05
417	h0	1	1.0	1	0.8	0.0	1	1	0.769	0.786	0.0	29.01
418	h0	1	1.0	1	0.8	0.0	1	1	0.769	0.786	0.0	29.01
419	h0	1	1.0	1	0.8	0.0	1	1	0.769	0.786	0.0	29.01
