ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	0.76	1	0.0	0.668	1	1	0.786	0.0	21.19
345	h0	0.667	0.971	0.8	1	0.0	0.7	1	1	0.786	0.0	26.48
346	h0	0.667	0.889	0.7	1	0.0	0.682	1	1	0.786	0.0	20.67
347	h0	0.947	0.842	0.95	1	0.0	0.859	1	1	0.786	0.0	31.74
348	h0	1.0	0.889	1.0	1	0.0	0.9	1	1	0.786	0.0	40.9
349	h0	1.0	0.889	1.0	1	0.0	0.9	1	1	0.786	0.0	40.9
350	h0	0.737	0.947	0.76	1	0.955	0.764	1	1	0.786	28.26	28.26
351	h0	0.754	1.0	0.765	1	1.0	0.8	1	1	0.786	36.27	36.27
352	h0	0.667	1.0	0.7	1	1.0	0.8	1	1	0.786	29.36	29.36
353	h0	0.947	0.632	0.76	1	0.668	0.668	1	1	0.857	16.16	16.16
354	h0	1.0	0.667	0.84	1	0.7	0.7	1	1	0.786	20.05	20.05
355	h0	1.0	0.667	0.9	1	0.673	0.691	1	1	0.786	20.38	20.38
392	h0	0.737	0.632	0.665	1	0.0	0.955	1	1	0.786	0.0	16.5
393	h0	0.778	0.667	0.7	1	0.0	1.0	1	1	0.786	0.0	21.22
394	h0	0.778	0.667	0.7	1	0.0	1.0	1	1	0.786	0.0	21.22
395	h0	0.778	0.667	0.7	1	0.0	1.0	1	1	0.786	0.0	21.22
396	h0	0.632	0.947	0.95	1	0.955	0.668	1	1	0.786	26.49	26.49
397	h0	0.667	1.0	1.0	1	1.0	0.7	1	1	0.786	34.09	34.09
398	h0	0.667	1.0	1.0	1	1.0	0.7	1	1	0.786	34.09	34.09
399	h0	0.667	1.0	1.0	1	1.0	0.7	1	1	0.786	34.09	34.09
400	h0	0.842	0.614	0.9	1	1.0	0.655	1	1	0.737	22.46	22.46
401	h0	1.0	0.778	1.0	1	1.0	0.7	1	1	0.786	42.81	42.81
402	h0	1.0	0.778	1.0	1	1.0	0.7	1	1	0.786	42.81	42.81
403	h0	1.0	0.778	1.0	1	1.0	0.7	1	1	0.749	37.89	37.89
404	h0	0.632	0.667	0.7	1	0.6	0.7	1	1	0.772	9.57	9.57
405	h0	0.667	0.667	0.7	1	0.6	0.7	1	1	0.786	10.28	10.28
406	h0	0.667	0.667	0.7	1	0.6	0.7	1	1	0.786	10.28	10.28
407	h0	0.667	0.667	0.7	1	0.6	0.7	1	1	0.786	10.28	10.28
408	h0	0.842	0.947	0.8	1	0.8	1.0	1	1	0.765	39.04	39.04
409	h0	0.889	1.0	0.8	1	0.8	1.0	1	1	0.786	44.72	44.72
410	h0	0.889	1.0	0.8	1	0.8	1.0	1	1	0.786	44.72	44.72
411	h0	0.889	1.0	0.8	1	0.8	1.0	1	1	0.786	44.72	44.72
412	h0	0.842	0.655	0.9	1	1.0	0.7	1	1	0.765	26.58	26.58
413	h0	0.889	0.667	0.9	1	1.0	0.7	1	1	0.786	29.36	29.36
414	h0	0.889	0.667	0.9	1	1.0	0.7	1	1	0.786	29.36	29.36
415	h0	0.889	0.667	0.9	1	1.0	0.7	1	1	0.767	28.65	28.65
416	h0	0.462	0.737	0.58	1	0.577	0.645	1	1	0.671	4.93	4.93
417	h0	0.667	1.0	0.7	1	0.6	0.7	1	1	0.786	15.41	15.41
418	h0	0.667	1.0	0.7	1	0.6	0.7	1	1	0.786	15.41	15.41
419	h0	0.667	1.0	0.7	1	0.6	0.7	1	1	0.786	15.41	15.41
420	h0	0.947	0.947	0.665	1	0.573	0.668	1	1	0.786	17.94	17.94
421	h0	1.0	1.0	0.7	1	0.6	0.7	1	1	0.786	23.11	23.11
422	h0	1.0	1.0	0.7	1	0.6	0.7	1	1	0.786	23.11	23.11
423	h0	1.0	1.0	0.7	1	0.6	0.7	1	1	0.786	23.11	23.11
424	h0	0.737	0.632	0.95	1	0.668	0.955	1	1	0.786	22.19	22.19
425	h0	0.778	0.667	1.0	1	0.7	1.0	1	1	0.786	28.55	28.55
426	h0	0.778	0.667	1.0	1	0.7	1.0	1	1	0.786	28.55	28.55
427	h0	0.778	0.667	1.0	1	0.7	1.0	1	1	0.786	28.55	28.55
448	h0	0.947	0.632	0.76	1	0.668	0.764	1	1	0.786	16.95	16.95
449	h0	1.0	0.667	0.8	1	0.7	0.8	1	1	0.786	21.82	21.82
450	h0	1.0	0.667	0.8	1	0.695	0.8	1	1	0.786	21.66	21.66
451	h0	1.0	0.667	0.8	1	0.605	0.8	1	1	0.786	18.86	18.86
452	h0	1.0	0.667	0.68	1	0.655	0.8	1	1	0.786	17.35	17.35
453	h0	0.316	0.947	0.575	1	0.764	0.955	1	1	0.62	7.23	7.23
454	h0	0.649	1.0	0.7	1	0.8	1.0	1	1	0.786	26.54	26.54
455	h0	0.667	1.0	0.7	1	0.8	1.0	1	1	0.786	27.27	27.27
456	h0	0.667	1.0	0.7	1	0.8	1.0	1	1	0.786	27.27	27.27
457	h0	0.667	1.0	0.61	1	0.8	1.0	1	1	0.758	22.92	22.92
458	h0	0.947	0.737	0.95	1	0.764	0.955	1	1	0.786	38.02	38.02
459	h0	1.0	0.778	1.0	1	0.8	1.0	1	1	0.786	48.92	48.92
460	h0	1.0	0.778	1.0	1	0.8	1.0	1	1	0.786	48.92	48.92
461	h0	1.0	0.778	1.0	1	0.8	1.0	1	1	0.786	48.92	48.92
462	h0	1.0	0.778	0.85	1	0.8	1.0	1	1	0.786	41.58	41.58
463	h0	0.632	0.632	0.665	1	0.955	0.668	1	1	0.786	13.32	13.32
464	h0	0.667	0.667	0.7	1	1.0	0.7	1	1	0.786	17.13	17.13
465	h0	0.667	0.667	0.7	1	1.0	0.7	1	1	0.786	17.13	17.13
466	h0	0.667	0.667	0.7	1	1.0	0.7	1	1	0.786	17.13	17.13
467	h0	0.667	0.667	0.595	1	1.0	0.7	1	1	0.721	13.36	13.36
812	h1	0.596	0.842	0.76	1	0.909	0.668	1	1	0.76	15.82	15.82
813	h1	0.667	0.889	0.8	1	1.0	0.7	1	1	0.786	24.25	24.25
814	h1	0.667	0.889	0.8	1	1.0	0.686	1	1	0.786	23.76	23.76
815	h1	0.795	0.842	0.95	1	0.636	0.859	1	1	0.76	23.74	23.74
816	h1	0.889	0.889	1.0	1	0.7	0.9	1	1	0.786	36.36	36.36
817	h1	0.889	0.889	1.0	1	0.7	0.9	1	1	0.786	36.36	36.36
818	h1	0.696	0.947	0.665	1	0.909	0.764	1	1	0.76	20.8	20.8
819	h1	0.754	1.0	0.7	1	1.0	0.8	1	1	0.786	33.19	33.19
820	h1	0.667	1.0	0.7	1	1.0	0.8	1	1	0.786	29.36	29.36
821	h1	0.895	0.632	0.76	1	0.636	0.668	1	1	0.76	12.89	12.89
822	h1	1.0	0.778	0.8	1	0.7	0.7	1	1	0.786	22.27	22.27
823	h1	1.0	0.778	0.8	1	0.7	0.691	1	1	0.786	21.98	21.98
860	h1	0.795	0.632	0.57	1	0.727	0.955	1	1	0.76	13.59	13.59
861	h1	0.889	0.637	0.6	1	0.8	1.0	1	1	0.786	19.85	19.85
862	h1	0.889	0.556	0.6	1	0.8	1.0	1	1	0.786	17.32	17.32
863	h1	0.889	0.62	0.6	1	0.8	1.0	1	1	0.786	19.32	19.32
864	h1	0.596	0.947	0.855	1	0.909	0.668	1	1	0.76	20.02	20.02
865	h1	0.667	1.0	0.9	1	1.0	0.7	1	1	0.786	30.68	30.68
866	h1	0.667	1.0	0.9	1	1.0	0.7	1	1	0.786	30.68	30.68
867	h1	0.667	1.0	0.9	1	1.0	0.7	1	1	0.786	30.68	30.68
868	h1	0.842	0.655	0.9	1	0.955	0.655	1	1	0.737	20.57	20.57
869	h1	1.0	0.889	1.0	1	1.0	0.7	1	1	0.786	45.44	45.44
870	h1	1.0	0.889	1.0	1	1.0	0.7	1	1	0.786	45.44	45.44
871	h1	1.0	0.889	1.0	1	1.0	0.7	1	1	0.767	44.34	44.34
