ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	0.706	1	0.632	0.632	0.95	0.909	1	0.742	15.13
345	h0	1.0	0.75	1	0.667	0.667	1.0	0.909	1	0.769	21.53
346	h0	1.0	0.75	1	0.667	0.667	1.0	0.909	1	0.769	23.32
347	h0	0.588	0.824	1	0.947	0.947	0.633	1.0	1	0.742	15.14
348	h0	0.625	0.875	1	1.0	1.0	0.778	1.0	1	0.769	25.16
349	h0	0.625	0.875	1	1.0	1.0	0.778	1.0	1	0.769	25.16
350	h0	0.941	0.588	1	0.947	0.632	0.844	0.705	1	0.742	11.93
351	h0	1.0	0.625	1	1.0	0.667	0.889	0.727	1	0.769	17.53
352	h0	1.0	0.625	1	1.0	0.667	0.889	0.727	1	0.769	17.53
353	h0	0.706	0.941	1	0.632	0.947	0.844	0.705	1	0.742	16.92
354	h0	0.75	1.0	1	0.667	1.0	0.889	0.727	1	0.769	24.86
355	h0	0.632	1.0	1	0.667	1.0	0.889	0.727	1	0.769	20.95
392	h0	0.941	0.824	1	0.632	0.632	0.633	0.727	1	0.964	10.19
393	h0	1.0	0.875	1	0.667	0.667	0.667	0.727	1	0.923	13.4
394	h0	1.0	0.875	1	0.667	0.667	0.667	0.727	1	0.923	13.4
395	h0	1.0	0.875	1	0.667	0.737	0.667	0.727	1	0.923	14.8
396	h0	0.588	0.706	1	0.947	0.737	0.95	0.727	1	0.89	13.21
397	h0	0.625	0.75	1	1.0	0.778	1.0	0.727	1	0.923	18.82
398	h0	0.625	0.75	1	1.0	0.778	1.0	0.727	1	0.923	18.82
399	h0	0.625	0.75	1	1.0	0.713	1.0	0.727	1	0.923	17.25
400	h0	0.706	0.647	1	0.655	0.895	0.622	0.455	1	0.604	3.02
401	h0	1.0	1.0	1	0.889	1.0	0.778	0.727	1	0.769	29.74
402	h0	1.0	1.0	1	0.889	1.0	0.778	0.727	1	0.769	29.74
403	h0	1.0	1.0	1	0.889	1.0	0.778	0.727	1	0.769	29.74
