ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	0.706	0.84	0.632	1	0.95	1	0.72	0.742	15.93
345	h0	1.0	0.75	0.889	0.667	1	1.0	1	0.75	0.769	23.67
346	h0	1.0	0.75	1.0	0.667	1	1.0	1	0.75	0.769	28.85
347	h0	0.588	0.824	0.63	0.947	1	0.633	1	0.72	0.742	7.25
348	h0	0.625	0.875	0.667	1.0	1	0.778	1	0.75	0.769	12.59
349	h0	0.625	0.875	0.667	1.0	1	0.778	1	0.75	0.769	12.59
350	h0	0.941	0.588	0.944	0.947	1	0.844	1	0.72	0.742	18.2
351	h0	1.0	0.625	1.0	1.0	1	0.889	1	0.75	0.769	27.11
352	h0	1.0	0.625	1.0	1.0	1	0.889	1	0.75	0.769	27.11
353	h0	0.706	0.941	0.735	0.632	1	0.844	1	0.72	0.742	13.41
354	h0	0.75	1.0	0.765	0.667	1	0.889	1	0.75	0.769	19.62
355	h0	0.632	1.0	0.667	0.667	1	0.889	1	0.75	0.769	14.42
392	h0	0.941	0.824	0.944	0.632	1	0.633	1	0.72	0.964	15.08
393	h0	1.0	0.875	1.0	0.667	1	0.667	1	0.75	0.923	20.72
394	h0	1.0	0.875	1.0	0.667	1	0.667	1	0.75	0.923	20.72
395	h0	1.0	0.875	1.0	0.667	1	0.667	1	0.75	0.923	20.72
396	h0	0.588	0.706	0.63	0.947	1	0.95	1	0.96	0.89	14.92
397	h0	0.625	0.75	0.667	1.0	1	1.0	1	1.0	0.923	22.19
398	h0	0.625	0.75	0.667	1.0	1	1.0	1	1.0	0.923	22.19
399	h0	0.625	0.75	0.667	1.0	1	1.0	1	1.0	0.923	22.19
400	h0	0.706	0.647	0.778	0.655	1	0.622	1	0.63	0.604	3.63
401	h0	1.0	1.0	1.0	0.889	1	0.778	1	0.75	0.769	30.68
402	h0	1.0	1.0	1.0	0.889	1	0.778	1	0.75	0.769	30.68
403	h0	1.0	1.0	1.0	0.889	1	0.778	1	0.75	0.769	30.68
404	h0	0.574	0.544	0.556	0.626	1	0.667	1	0.7	0.643	2.58
405	h0	0.75	0.625	0.667	0.667	1	0.667	1	0.833	0.769	8.22
406	h0	0.75	0.625	0.667	0.667	1	0.667	1	0.833	0.769	8.22
