ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	0.706	0.84	0.632	0.632	1	0.909	0.72	1	12.98
345	h0	1.0	0.75	0.889	0.667	0.667	1	0.909	0.75	1	18.67
346	h0	1.0	0.75	1.0	0.667	0.667	1	0.909	0.75	1	22.75
347	h0	0.588	0.824	0.63	0.947	0.947	1	1.0	0.72	1	14.62
348	h0	0.625	0.875	0.667	1.0	1.0	1	1.0	0.75	1	21.04
349	h0	0.625	0.875	0.667	1.0	1.0	1	1.0	0.75	1	21.04
350	h0	0.941	0.588	0.944	0.947	0.632	1	0.705	0.72	1	12.95
351	h0	1.0	0.625	1.0	1.0	0.667	1	0.727	0.75	1	19.23
352	h0	1.0	0.625	1.0	1.0	0.667	1	0.727	0.75	1	19.23
353	h0	0.706	0.941	0.735	0.632	0.947	1	0.705	0.72	1	14.3
354	h0	0.75	1.0	0.765	0.667	1.0	1	0.727	0.75	1	20.87
355	h0	0.632	1.0	0.667	0.667	1.0	1	0.727	0.75	1	15.33
392	h0	0.941	0.824	0.944	0.632	0.632	1	0.727	0.72	1	11.36
393	h0	1.0	0.875	1.0	0.667	0.667	1	0.727	0.75	1	16.32
394	h0	1.0	0.875	1.0	0.667	0.667	1	0.727	0.75	1	16.32
395	h0	1.0	0.875	1.0	0.667	0.737	1	0.727	0.75	1	18.04
396	h0	0.588	0.706	0.63	0.947	0.737	1	0.727	0.96	1	9.45
397	h0	0.625	0.75	0.667	1.0	0.778	1	0.727	1.0	1	13.6
398	h0	0.625	0.75	0.667	1.0	0.778	1	0.727	1.0	1	13.6
399	h0	0.625	0.75	0.667	1.0	0.713	1	0.727	1.0	1	12.46
400	h0	0.706	0.647	0.778	0.655	0.895	1	0.455	0.63	1	3.94
401	h0	1.0	1.0	1.0	0.889	1.0	1	0.727	0.75	1	37.28
402	h0	1.0	1.0	1.0	0.889	1.0	1	0.727	0.75	1	37.28
403	h0	1.0	1.0	1.0	0.889	1.0	1	0.727	0.75	1	37.28
404	h0	0.574	0.544	0.556	0.626	0.526	1	0.591	0.7	1	1.87
405	h0	0.75	0.625	0.667	0.667	0.556	1	0.727	0.833	1	6.48
406	h0	0.75	0.625	0.667	0.667	0.556	1	0.727	0.833	1	6.48
407	h0	0.75	0.625	0.667	0.667	0.556	1	0.727	0.833	1	6.48
408	h0	0.669	0.824	0.79	0.947	0.737	1	0.606	0.84	1	12.7
409	h0	0.875	1.0	0.889	1.0	0.778	1	0.727	1.0	1	44.0
410	h0	0.875	1.0	0.889	1.0	0.778	1	0.727	1.0	1	44.0
411	h0	0.875	1.0	0.889	1.0	0.778	1	0.727	1.0	1	44.0
412	h0	0.721	0.522	0.691	0.632	1.0	1	0.792	0.66	1	6.23
413	h0	0.875	0.625	0.778	0.667	1.0	1	1.0	0.75	1	18.01
414	h0	0.875	0.625	0.778	0.667	1.0	1	1.0	0.75	1	18.01
415	h0	0.875	0.625	0.778	0.667	1.0	1	1.0	0.75	1	18.01
416	h0	0.412	0.647	0.37	0.737	0.433	1	0.682	0.59	1	0.83
417	h0	0.875	1.0	0.667	1.0	0.556	1	0.818	0.75	1	15.31
418	h0	0.875	1.0	0.667	1.0	0.556	1	0.818	0.75	1	15.31
419	h0	0.875	1.0	0.667	1.0	0.556	1	0.818	0.75	1	15.31
420	h0	0.941	0.588	0.944	0.842	0.737	1	1.0	0.88	1	21.16
421	h0	1.0	0.625	1.0	0.889	0.778	1	1.0	0.917	1	30.48
422	h0	1.0	0.625	1.0	0.889	0.778	1	1.0	0.917	1	30.48
423	h0	1.0	0.625	1.0	0.889	0.778	1	1.0	0.917	1	30.48
424	h0	0.706	0.941	0.63	0.632	0.842	1	0.909	0.72	1	10.82
425	h0	0.75	1.0	0.667	0.667	0.889	1	0.909	0.75	1	15.55
426	h0	0.75	1.0	0.667	0.667	0.889	1	0.909	0.75	1	15.55
427	h0	0.75	1.0	0.667	0.667	0.889	1	0.909	0.75	1	15.55
448	h0	0.941	0.941	0.944	0.632	0.947	1	0.818	0.8	1	24.29
449	h0	1.0	1.0	1.0	0.667	1.0	1	0.818	0.833	1	34.95
450	h0	1.0	1.0	1.0	0.667	1.0	1	0.818	0.833	1	34.95
451	h0	1.0	1.0	1.0	0.667	1.0	1	0.818	0.833	1	34.95
452	h0	1.0	1.0	1.0	0.667	1.0	1	0.818	0.833	1	34.95
453	h0	0.0	0.588	0.21	0.842	0.421	1	0.25	0.28	1	0.0
454	h0	0.574	0.625	0.593	0.889	0.76	1	1.0	0.75	1	8.17
455	h0	0.75	0.625	0.667	0.889	0.778	1	1.0	0.75	1	12.47
456	h0	0.75	0.625	0.667	0.889	0.778	1	1.0	0.75	1	12.47
457	h0	0.75	0.625	0.667	0.889	0.778	1	1.0	0.75	1	12.47
458	h0	0.824	0.353	0.944	0.632	0.947	1	0.466	0.323	1	1.41
459	h0	0.875	0.581	1.0	0.667	1.0	1	0.727	0.75	1	14.22
460	h0	0.875	0.625	1.0	0.667	1.0	1	0.727	0.75	1	15.29
461	h0	0.875	0.625	1.0	0.667	1.0	1	0.727	0.75	1	15.29
462	h0	0.875	0.625	1.0	0.667	1.0	1	0.727	0.75	1	15.29
463	h0	0.706	0.941	0.63	0.842	0.737	1	0.727	0.88	1	12.33
464	h0	0.75	1.0	0.667	0.889	0.778	1	0.727	0.917	1	17.74
465	h0	0.75	1.0	0.667	0.889	0.778	1	0.727	0.917	1	17.74
466	h0	0.75	1.0	0.667	0.889	0.778	1	0.727	0.917	1	17.74
467	h0	0.75	1.0	0.667	0.889	0.778	1	0.727	0.917	1	17.74
812	h1	0.882	0.824	0.889	0.696	0.632	1	0.909	0.72	1	17.93
813	h1	1.0	0.875	1.0	0.76	0.667	1	0.909	0.75	1	30.24
814	h1	1.0	0.875	1.0	0.667	0.667	1	0.909	0.75	1	26.54
815	h1	0.551	0.824	0.494	0.895	0.947	1	0.958	0.72	1	10.7
